孙中山,广州博济医院,"['二十岁', '那年', '，', '孙中山', '转而', '学医', '，', '先入', '广州', '博济', '医院', '，', '再', '入', '香港', '西医', '书院', '。']","(8, 11)","(3, 4)",《1911之革命尚未成功》作者：王树增.txt
何宽,永和泰号,"['会议', '宣布', '了', '组织', '章程', '，', '选举', '永和', '泰号', '司事', '刘祥为', '主席', '、', '何宽', '为', '副', '主席', '，', '永和', '泰号', '司账', '黄华', '恢为', '管库', '，', '程蔚南', '（', '商人', '）', '、', '许直', '臣', '（', '教育家', '）', '为', '正副', '文案', '，', '李昌', '（', '公务员', '）', '、', '郑金', '（', '公务员', '）', '、', '黄亮', '（', '商人', '）', '、', '李禄', '（', '商人', '）', '、', '李多马', '（', '商人', '）', '、', '邓荫南', '（', '农业', '家', '）', '、', '林鉴泉', '（', '报', '人', '）', '等', '为', '值理', '。']","(18, 20)","(13, 14)",《1911之革命尚未成功》作者：王树增.txt
孙文答,兴中会,"['当中', '川问', '其', '起义', '的', '目的', '及', '方法', '时', '，', '孙文答', '：', '起义者', '乃', '兴中会', '，', '即', '振兴', '中国', '之会', '，', '其中', '亦', '有', '哥老会', '等', '。']","(14, 15)","(10, 11)",《1911之革命尚未成功》作者：王树增.txt
杨衢,香港湾仔国家书院,"['杨衢', '云', '，', '香港', '湾仔', '国家', '书院', '教员', '，', '后任', '招商局', '船务', '书记', '。']","(3, 7)","(0, 1)",《1911之革命尚未成功》作者：王树增.txt
龚照瑗,英国外交部,"['龚照', '瑗', '立即', '向', '英国外交部', '交涉', '，', '希望', '利用', '英国', '与', '香港', '和', '缅甸', '之间', '的', '引渡', '条款', '，', '将', '孙中山', '由', '英国', '引渡回国', '。']","(4, 5)","(0, 2)",《1911之革命尚未成功》作者：王树增.txt
康德黎,英国外交部,"['康德黎', '立即', '奔走', '于', '英国外交部', '和', '英国', '警察局', '，', '要求', '他们', '出面', '制止', '大清', '帝国', '公使馆', '在', '英国', '国土', '上', '公然', '绑架', '的', '行为', '。']","(4, 5)","(0, 1)",《1911之革命尚未成功》作者：王树增.txt
奎俊,四川大学,"['一时间', '，', '各省', '封疆', '大吏', '纷纷', '带头', '创办', '学堂', '：', '直隶', '总督', '袁世凯', '创办', '直隶', '大学堂', '，', '湖广', '总督', '张之洞', '创办', '两湖', '大学堂', '，', '还', '在', '陕西', '巡抚', '任上', '的', '岑春煊', '创办', '陕西', '大学堂', '，', '西川', '总督', '奎俊', '创办', '四川大学', '堂', '…', '…']","(39, 40)","(37, 38)",《1911之革命尚未成功》作者：王树增.txt
吴稚晖,天津北洋学堂,"['吴稚晖', '，', '先后', '任教于', '天津', '北洋', '学堂', '、', '上海', '南洋', '公学', '，', '此时', '正', '带领', '二十六', '名', '广东', '赴', '日', '留学生', '在', '东京', '。']","(4, 7)","(0, 1)",《1911之革命尚未成功》作者：王树增.txt
陈少白,兴中会,"['陈少白', '根据', '兴中会', '“', '联络', '会党', '，', '召集', '旧人', '”', '的', '指示', '，', '参加', '了', '广东', '嘉应', '和平县', '的', '三合会', '，', '被', '封为', '三个', '重要', '的', '首领', '之一', '—', '—', '“', '白扇', '”', '，', '即', '军师', '。']","(2, 3)","(0, 1)",《1911之革命尚未成功》作者：王树增.txt
陈少白,香港立法院,"['有', '资料', '显示', '，', '此事', '绝不', '是', '李鸿章', '的', '主动', '，', '而是', '兴中会', '员', '陈少白', '和', '香港', '立法院', '议员', '何启', '的', '密谋', '。']","(16, 18)","(14, 15)",《1911之革命尚未成功》作者：王树增.txt
孙中山,日本驻台总督儿,"['孙中山', '抵达', '后', '，', '受到', '日本', '驻台', '总督', '儿', '玉源', '太郎', '的', '热情接待', '。']","(5, 9)","(0, 1)",《1911之革命尚未成功》作者：王树增.txt
陈少白,兴中会,"['他', '因', '结识', '宫崎', '寅', '藏', '、', '陈少白', '等', '人', '加入', '兴中会', '，', '虽', '不满', '二十岁', '却', '深具', '忧患', '：', '“', '朝廷', '之所为', '既有', '然', '，', '故人', '之欲为', '其', '官者', '，', '非愚', '良民', '而', '绞', '其', '膏血', '，', '则', '无以', '得', '上计', '。']","(11, 12)","(7, 8)",《1911之革命尚未成功》作者：王树增.txt
康有为,满洲政府,"['我', '对', '康有为', '说', '，', '“', '满洲', '政府', '已', '不可救药', '，', '先生', '也', '要', '改弦易辙', '了', '。']","(6, 8)","(2, 3)",《1911之革命尚未成功》作者：王树增.txt
谢瓒泰,兴中会,"['谢瓒泰', '是', '兴中会', '员', '，', '惠州', '起义', '时', '是', '重要', '领导人', '之一', '。']","(2, 3)","(0, 1)",《1911之革命尚未成功》作者：王树增.txt
孙中山,兴中会,"['檀香山', '的', '情况', '更令', '孙中山', '失望', '：', '“', '兴中会', '之', '团体', '，', '久已', '荡然无存', '，', '会员', '中', '能', '始终不变', '者', '只有', '邓金', '、', '邓照', '、', '李昌', '、', '程蔚南', '、', '许直', '臣', '、', '何宽', '、', '李', '安邦', '等', '十数', '人', '，', '然亦慑', '于', '保皇会', '之', '声势', '，', '莫敢', '或', '抵', '，', '惟', '缄口结舌', '，', '以', '期待', '先生', '重', '来', '而已', '。', '”']","(8, 9)","(4, 5)",《1911之革命尚未成功》作者：王树增.txt
孙中山,兴中会,"['孙中山', '从', '筹款', '人手', '，', '他', '召开', '兴中会', '救国', '筹饷', '大会', '，', '推举', '加州大学', '教授', '邝华汰', '为', '主席', '，', '发表演说', '之后', '便', '开始', '推销', '军需', '债券', '，', '依然', '承诺', '革命', '成功', '后', '十倍', '偿还', '—', '—', '“', '此券', '规定', '买收', '美金', '十元', '，', '俟', '革命', '成功', '之', '日', '，', '凭券', '即', '还', '本息', '一百元', '。', '”']","(7, 8)","(0, 1)",《1911之革命尚未成功》作者：王树增.txt
孙中山,法国外交部,"['在', '巴黎', '，', '应', '孙中山', '的', '请求', '，', '法国外交部', '官员', '拉法', '埃', '·', '罗', '和', '菲力浦', '·', '贝特洛', '先后', '接见', '了', '他', '。']","(8, 9)","(4, 5)",《1911之革命尚未成功》作者：王树增.txt
伍廷芳,美国外交部,"['伍廷芳', '与', '美国', '外交部', '交涉', '，', '美国', '人', '不', '理会', '，', '于是', '只有', '求助', '民间', '会党', '，', '让', '他们', '给', '梁启超', '写信', '，', '警告', '说', '他', '依旧', '是', '朝廷', '通缉', '的', '要犯', '，', '一旦', '在', '檀香山', '登岸', '，', '必将', '有', '炸弹', '和', '匕首', '在', '等', '着', '他', '。']","(2, 4)","(0, 1)",《1911之革命尚未成功》作者：王树增.txt
孙中山,同盟会,"['另外', '，', '孙中山', '是', '同盟会', '的', '总理', '，', '于是', '其', '领导', '机构', '常常', '随着', '他', '世界性', '地', '转移', '，', '这', '导致', '同盟会', '本部', '基本', '丧失', '了', '统一', '领导', '的', '功能', '。']","(4, 5)","(2, 3)",《1911之革命尚未成功》作者：王树增.txt
孙中山,中华革命党,"['最大', '的', '“', '山头', '”', '还是', '以', '孙中山', '为首', '，', '他', '组织', '的', '中华', '革命党', '和', '南洋', '各', '分会', '有力', '地', '支持', '了', '他', '的', '革命', '事业', '。']","(13, 15)","(7, 8)",《1911之革命尚未成功》作者：王树增.txt
曾任,浙江铁路公司,"['曾任', '清廷', '两淮', '盐运使', '、', '浙江', '铁路', '公司', '总经理', '。']","(5, 8)","(0, 1)",《1911之革命尚未成功》作者：王树增.txt
曾任,浙江洋务局总办,"['曾任', '大清', '帝国', '驻', '秘鲁', '领事', '、', '浙江', '洋务局', '总办', '，', '经营', '着', '海州', '赣州', '豆油', '公司', '和', '海丰', '面粉', '公司', '。']","(7, 10)","(0, 1)",《1911之革命尚未成功》作者：王树增.txt
萍,同盟会,"['确定无疑', '的', '是', '，', '萍', '醴', '起义', '确有', '同盟会', '员', '参与', '其中', '，', '尽管', '参与者', '完全', '是', '“', '出于', '个人', '之', '热心', '行动', '”', '。']","(8, 9)","(4, 5)",《1911之革命尚未成功》作者：王树增.txt
魏宗铨,长沙明德学堂,"['魏宗铨', '是', '江西', '萍乡', '人', '，', '在', '长沙', '明德', '学堂', '读书', '时', '认识', '了', '黄兴', '、', '禹之谟', '，', '很', '是', '醉心', '革命', '。']","(7, 10)","(0, 1)",《1911之革命尚未成功》作者：王树增.txt
孙中山,同盟会,"['举事', '未成', '的', '许雪秋', '回到', '南洋', '筹款', '，', '在', '新加坡', '，', '他', '认识', '了', '孙中山', '并', '加入', '同盟会', '。']","(17, 18)","(14, 15)",《1911之革命尚未成功》作者：王树增.txt
博罗,龙门三处,"['他', '组织', '了', '三支', '起义', '队伍', '，', '委派', '陈纯', '、', '林旺', '和', '孙稳', '等', '人', '分别', '在', '惠州', '的', '归善', '、', '博罗', '和', '龙门', '三处', '同时', '举', '事', '。']","(23, 25)","(21, 22)",《1911之革命尚未成功》作者：王树增.txt
彭,钦州中以,"['那添', '、', '那', '彭', '、', '那丽', '诸墟', '在', '钦州', '中以', '丰埠闻', '，', '官吏', '指', '为', '匪巢', '，', '以炮', '洗', '之', '，', '庐舍', '为空', '，', '老稚', '之', '尸', '山积', '。', '”']","(8, 10)","(3, 4)",《1911之革命尚未成功》作者：王树增.txt
徐锡麟,大通学校,"['当派', '第一', '标', '常备军', '三百名', '，', '交该', '管带', '往', '徐锡麟', '曩', '时', '创办', '之', '大通', '学校', '搜捕', '。']","(14, 16)","(9, 10)",《1911之革命尚未成功》作者：王树增.txt
胡汉民,中国同盟会,"['此时', '，', '以', '胡汉民', '为支', '部长', '的', '中国同盟会', '南方', '支部', '已', '在', '香港', '成立', '，', '并', '正', '筹划', '着', '新', '的', '武装起义', '。']","(7, 8)","(3, 4)",《1911之革命尚未成功》作者：王树增.txt
熊成基,马营任队,"['一九', 'O', '七年', '，', '熊成基', '调回', '安庆', '，', '先', '在', '马营', '任队', '官', '，', '后任', '炮', '营队', '官', '。']","(10, 12)","(4, 5)",《1911之革命尚未成功》作者：王树增.txt
吴英元,广州城隍庙秀文斋书店,"['这', '一天', '，', '广东', '新军', '第二', '标', '三营', '士兵', '吴英元', '请假', '出营', '，', '他', '要', '到', '广州', '城隍庙', '秀文斋', '书店', '取', '他', '定制', '的', '一百张', '名片', '。']","(16, 20)","(9, 10)",《1911之革命尚未成功》作者：王树增.txt
吴英元,秀文斋书店,"['但是', '，', '当', '吴英元', '来到', '秀文斋', '书店', '的', '时候', '，', '店主', '说', '吴英元', '定制', '的', '这种', '名片', '比较', '高级', '，', '两角', '五分', '的', '定', '银', '只能', '印制', '五十张', '。']","(5, 7)","(3, 4)",《1911之革命尚未成功》作者：王树增.txt
汪精卫,日本法政大学,"['一九', 'O', '三年', '，', '汪精卫', '考入', '日本', '法政', '大学', '。']","(6, 9)","(4, 5)",《1911之革命尚未成功》作者：王树增.txt
刘复基,三营左队,"['刘复基', '，', '第四十一', '标', '三营', '左队', '士兵', '，', '被', '带上', '来时', '大喊', '：', '“', '要', '杀', '便', '杀', '，', '何必', '多问', '！', '”']","(4, 6)","(0, 1)",《1911之革命尚未成功》作者：王树增.txt
齐耀珊,汉口俄租界,"['复据', '江汉关', '道', '齐耀珊', '电称', '，', '于', '汉口', '俄', '租界', '宝善里', '查获', '匪', '\ue008', '巢', '…', '…']","(7, 10)","(3, 4)",《1911之革命尚未成功》作者：王树增.txt
伊子,外务部,"['伊子', '外务部', '参事', '继先', '（', '端方', '之子', '）', '著以', '四品', '京堂', '候补', '，', '监生', '陶磐', '（', '端方', '之子', '）', '著以', '主事', '候补', '。']","(1, 2)","(0, 1)",《1911之革命尚未成功》作者：王树增.txt
成炳荣,率部,"['黄兴', '的', '作战', '计划', '是', '分', '三路', '进攻', '：', '第一路', '由', '步兵', '第三', '协', '协统', '成炳荣', '率部', '从', '武昌', '青山', '渡江', '，', '在', '汉口', '湛家矶', '登陆', '，', '向', '刘', '家庙', '实施', '攻击', '；']","(16, 17)","(15, 16)",《1911之革命尚未成功》作者：王树增.txt
刘玉堂,率部,"['二十四日', '，', '清军', '推进', '到', '仙女山', '、', '锅底', '山', '和', '扁担', '山', '一线', '，', '黄兴', '命令', '湘军', '协统', '刘玉堂', '在', '仙女山', '御敌', '，', '刘玉堂', '身先士卒', '，', '率部', '反击', '数次', '，', '不幸', '中弹', '阵亡', '。']","(26, 27)","(23, 24)",《1911之革命尚未成功》作者：王树增.txt
杨玺章,率队,"['湖北', '都督府', '副参谋长', '杨玺章', '自告奋勇', '率队', '出击', '，', '很快', '中弹', '身亡', '。']","(5, 6)","(3, 4)",《1911之革命尚未成功》作者：王树增.txt
孙逸仙,满洲政府,"['旧金山', '电云', '：', '中国', '革命党', '首领', '孙逸仙', '声言', '，', '必须', '推翻', '目下', '之', '满洲', '政府', '以', '组成', '共和国', '，', '彼', '将', '有', '为', '将来', '共和', '总统', '之', '希望', '。']","(13, 15)","(6, 7)",《1911之革命尚未成功》作者：王树增.txt
黎元洪,武汉两军,"['黎元洪', '认为', '，', '在', '武汉', '两军', '依然', '对峙', '的', '状态', '下', '，', '非', '伍廷芳', '不足以', '担此重任', '，', '因为', '他', '“', '学问', '纯深', '，', '阅历', '素优', '，', '洞悉', '外交', '机宜', '”', '。']","(4, 6)","(0, 1)",《1911之革命尚未成功》作者：王树增.txt
袁世凯,南京临时政府参议院,"['袁世凯', '被选为', '临时', '大总统', '后', '，', '南京临时政府', '参议院', '根据', '孙中山', '的', '要求', '通电', '全国', '，', '强调', '“', '新', '总统', '未', '莅宁', '受任', '之前', '，', '孙', '总统', '暂', '不', '解职', '”', '。']","(6, 8)","(0, 1)",《1911之革命尚未成功》作者：王树增.txt
曾绍文,湖北外交司,"['为了', '造成', '袁世凯', '非', '南下', '不可', '的', '局面', '，', '孙中山', '十八日', '再次', '致电', '袁世凯', '，', '说', '南京临时政府', '准备', '派', '由', '教育', '总长', '蔡元培', '为', '专使', '，', '由', '外交', '次长', '魏宸', '组', '、', '海军', '顾问', '刘冠雄', '、', '参谋', '次长', '钮永建', '、', '法制', '局长', '宋教仁', '、', '陆军部', '军需', '局长', '曾绍文', '、', '步兵', '第三十一', '团团长', '黄恺元', '、', '湖北', '外交', '司', '司长', '王政延', '和', '前', '南北议和', '参赞', '汪精卫', '等', '组成', '的', '专', '使团', '，', '专程前往', '北京', '欢迎', '袁世凯', '南下', '就职', '。']","(54, 57)","(47, 48)",《1911之革命尚未成功》作者：王树增.txt
黄恺元,湖北外交司,"['为了', '造成', '袁世凯', '非', '南下', '不可', '的', '局面', '，', '孙中山', '十八日', '再次', '致电', '袁世凯', '，', '说', '南京临时政府', '准备', '派', '由', '教育', '总长', '蔡元培', '为', '专使', '，', '由', '外交', '次长', '魏宸', '组', '、', '海军', '顾问', '刘冠雄', '、', '参谋', '次长', '钮永建', '、', '法制', '局长', '宋教仁', '、', '陆军部', '军需', '局长', '曾绍文', '、', '步兵', '第三十一', '团团长', '黄恺元', '、', '湖北', '外交', '司', '司长', '王政延', '和', '前', '南北议和', '参赞', '汪精卫', '等', '组成', '的', '专', '使团', '，', '专程前往', '北京', '欢迎', '袁世凯', '南下', '就职', '。']","(54, 57)","(52, 53)",《1911之革命尚未成功》作者：王树增.txt
张振武,湖北将校,"['一九一二年', '八月八', '日', '，', '张振武', '和', '湖北', '将校', '团团长', '方维', '等', '四十余', '人', '一起', '入京', '。']","(6, 8)","(4, 5)",《1911之革命尚未成功》作者：王树增.txt
袁世凯,内务部,"['大清', '王朝', '垮台', '后', '，', '他', '在', '上海', '军政府', '当', '过', '谍报', '科长', '，', '又', '到', '南京临时政府', '卫队', '混', '过', '一阵子', '，', '后', '投靠', '袁世凯', '的', '内务部', '秘书', '洪述祖', '，', '当上', '了', '江苏省', '巡查', '长', '和', '共进会', '长', '。']","(26, 27)","(24, 25)",《1911之革命尚未成功》作者：王树增.txt
李烈钧,安徽都督柏文蔚,"['接着', '，', '湖南', '都督', '谭延', '闿', '、', '江西', '都督', '李烈钧', '、', '安徽', '都督', '柏文蔚', '和', '广东', '都督', '胡汉民', '—', '—', '四位', '国民党', '都督', '—', '—', '联名', '通电', '反对', '。']","(11, 14)","(9, 10)",《1911之革命尚未成功》作者：王树增.txt
梁启超,袁氏集团,"['梁启超', '严重', '地', '触犯', '了', '袁氏', '集团', '的', '政治', '利益', '和', '经济', '利益', '。']","(5, 7)","(0, 1)",《1911之革命尚未成功》作者：王树增.txt
王,日本外务省政务,"['由此', '判断', '，', '此件', '是', '一个', '叫', '王', '统一', '的', '人', '，', '面交', '日本外务省', '政务', '局长', '小池', '章造', '的', '。']","(13, 15)","(7, 8)",《1911之革命尚未成功》作者：王树增.txt
王,浙江永嘉,"['王', '统一', '，', '又名', '王统', '，', '浙江', '永嘉', '人', '。']","(6, 8)","(0, 1)",《1911之革命尚未成功》作者：王树增.txt
王统,浙江永嘉,"['王', '统一', '，', '又名', '王统', '，', '浙江', '永嘉', '人', '。']","(6, 8)","(4, 5)",《1911之革命尚未成功》作者：王树增.txt
孙中山,上海两次,"['自', '宋庆龄', '出生', '的', '一八九', '三年', '一月', '起', '，', '到', '一九一二年', '孙中山', '回国', '任', '临时', '大总统', '，', '整整', '十九年', '间', '孙中山', '仅到', '过', '上海', '两次', '，', '且', '停留', '的', '时间', '都', '极其', '短暂', '。']","(23, 25)","(20, 21)",《1911之革命尚未成功》作者：王树增.txt
孙中山,日本律师和田瑞,"['快乐', '的', '时刻', '终于', '到', '了', '，', '一九一五年', '十月', '二十五日', '，', '孙中山', '和', '宋庆龄', '在', '日本', '律师', '和田', '瑞', '那里', '办理', '了', '结婚', '手续', '，', '并', '签订', '了', '一份', '婚姻', '《誓约书》', '：']","(15, 19)","(11, 12)",《1911之革命尚未成功》作者：王树增.txt
宋庆龄,日本律师和田瑞,"['快乐', '的', '时刻', '终于', '到', '了', '，', '一九一五年', '十月', '二十五日', '，', '孙中山', '和', '宋庆龄', '在', '日本', '律师', '和田', '瑞', '那里', '办理', '了', '结婚', '手续', '，', '并', '签订', '了', '一份', '婚姻', '《誓约书》', '：']","(15, 19)","(13, 14)",《1911之革命尚未成功》作者：王树增.txt
袁世凯,云南旧部,"['最后', '，', '袁世凯', '要求', '他', '给', '云南', '旧部', '发电', '以示', '拥护', '帝制', '的', '立场', '，', '蔡锷', '立', '成', '电稿', '让', '袁世凯', '过目', '。']","(6, 8)","(2, 3)",《1911之革命尚未成功》作者：王树增.txt
蔡锷,率部,"['蔡锷', '率部', '出征', '了', '。']","(1, 2)","(0, 1)",《1911之革命尚未成功》作者：王树增.txt
蔡锷,云南讲武堂教官,"['他', '第一次', '见到', '蔡锷', '，', '是', '蔡锷', '任', '云南', '讲武堂', '教官', '的', '时候', '，', '那时', '朱德', '是', '一名', '学员', '。']","(8, 11)","(3, 4)",《1911之革命尚未成功》作者：王树增.txt
蔡锷,云南讲武堂教官,"['他', '第一次', '见到', '蔡锷', '，', '是', '蔡锷', '任', '云南', '讲武堂', '教官', '的', '时候', '，', '那时', '朱德', '是', '一名', '学员', '。']","(8, 11)","(6, 7)",《1911之革命尚未成功》作者：王树增.txt
陈宧,率部,"['四川', '将军', '陈', '宧', '命令', '他', '率部', '开赴', '前线', '与', '蔡锷', '作战', '，', '他', '很', '是', '犹豫', '，', '迫于', '命令', '开拔', '后', '，', '他', '先', '给', '陈', '宧', '写', '去', '一信', '，', '说', '川军', '有', '光荣', '的', '革命', '历史', '，', '不能', '与', '护国军', '作战', '，', '而', '只要', '您', '命令', '不', '打', '，', '第十六', '混成旅', '将', '拥护', '您', '。']","(6, 7)","(2, 4)",《1911之革命尚未成功》作者：王树增.txt
蔡锷,日本九州帝国大学医学部福冈医院,"['十四日', '，', '蔡锷', '入住', '日本', '九州', '帝国', '大学', '医学部', '福冈', '医院', '耳鼻喉科', '特别', '病室', '。']","(4, 11)","(2, 3)",《1911之革命尚未成功》作者：王树增.txt
袁世凯,国务院,"['袁世凯', '无奈', '，', '刚', '把', '政事堂', '改成', '国务院', '，', '段祺瑞', '又', '要求', '把', '大元帅', '办事处', '撤', '了', '，', '还', '要求', '由', '陆军部', '把', '袁克定', '秘密', '建立', '的', '袁世凯', '私家', '武装', '模范', '团', '和', '拱卫', '军', '接收', '了', '。']","(7, 8)","(0, 1)",《1911之革命尚未成功》作者：王树增.txt
孙中山,美国大西洋——太平洋铁路公司,"['五月', '二十七日', '，', '孙中山', '致函', '他', '的', '美国', '好友', '、', '美国', '大西洋', '—', '—', '太平洋铁路', '公司', '副总经理', '戴德律', '，', '要求', '其', '迅速', '筹集', '五百', '万美元', '，', '因为', '他', '决心', '将', '“', '所有', '各种', '力量', '再', '一次', '完全', '置于', '我', '个人', '控制', '之下', '”', '，', '以便', '大举进攻', '北京', '：']","(10, 16)","(3, 4)",《1911之革命尚未成功》作者：王树增.txt
王懿荣,山东福山籍京官,"['悠悠', '三千多年', '过去', '了', '，', '“', '殷', '”', '当时', '是', '怎样', '的', '繁华', '，', '今天', '的', '人', '是', '无从', '想象', '了', '，', '倒', '是', '在', '中国', '的', '最后', '一个', '封建王朝', '灭亡', '之前', '，', '有位', '叫', '王懿荣', '的', '山东', '福山', '籍', '京官', '破译', '了', '一些', '刻', '在', '牛', '肩胛骨', '和', '龟背', '上', '的', '奇形怪状', '的', '符号', '，', '并命', '之', '为', '“', '甲骨文', '”', '之后', '，', '那些', '从', '地底下', '挖出来', '的', '大堆', '甲骨', '才', '不是', '被', '贱卖', '了', '的', '“', '中药材', '”', '，', '而', '成为', '解读', '中华文明', '的', '一个', '极其重要', '的', '符号', '。']","(37, 41)","(35, 36)",《1912-1928：文武北洋》.txt
