Nh,BOOK,"(3, 4)","(6, 7)",曾朴,《孽海花》,"['试想', '，', '当', '曾朴', '力图', '用', '《孽海花》', '挽留', '住', '中国', '晚清', '一朝', '从', '庙堂', '到', '江湖', '流散', '的', '底', '影时', '，', '她', '的', '外', '曾祖父', '李鸿章', '、', '她', '的', '祖父', '张佩纶', '无可', '推托', '地', '都', '成为', '书中', '的', '主要', '人物', '；']",张爱玲传.txt
Ns,BOOK,"(9, 10)","(6, 7)",中国,《孽海花》,"['试想', '，', '当', '曾朴', '力图', '用', '《孽海花》', '挽留', '住', '中国', '晚清', '一朝', '从', '庙堂', '到', '江湖', '流散', '的', '底', '影时', '，', '她', '的', '外', '曾祖父', '李鸿章', '、', '她', '的', '祖父', '张佩纶', '无可', '推托', '地', '都', '成为', '书中', '的', '主要', '人物', '；']",张爱玲传.txt
Nh,Nh,"(25, 26)","(30, 31)",李鸿章,张佩纶,"['试想', '，', '当', '曾朴', '力图', '用', '《孽海花》', '挽留', '住', '中国', '晚清', '一朝', '从', '庙堂', '到', '江湖', '流散', '的', '底', '影时', '，', '她', '的', '外', '曾祖父', '李鸿章', '、', '她', '的', '祖父', '张佩纶', '无可', '推托', '地', '都', '成为', '书中', '的', '主要', '人物', '；']",张爱玲传.txt
BOOK,BOOK,"(0, 1)","(2, 3)",《公寓生活记趣》,《张爱玲文集》,"['《公寓生活记趣》', '，', '《张爱玲文集》', '第', '4', '卷', '，', 'P.40', '。']",张爱玲传.txt
Nh,Nh,"(0, 1)","(3, 4)",张爱玲,张佩纶,"['张爱玲', '的', '祖父', '张佩纶', '是', '清朝', '末年', '的', '大', '名士', '，', '生于', '1848', '年', '，', '卒', '于', '1903', '年', '，', '字幼', '樵', '，', '22', '岁', '上', '即举', '同治', '辛未', '科', '进士', '，', '授', '编修', '，', '光绪', '元年', '朝廷', '大考', '，', '考得', '一等', '第一名', '，', '授', '翰林院', '侍讲', '，', '又', '晋升为', '日', '讲', '起居注', '官', '，', '兼有', '言官', '的', '职权', '，', '伴随', '光绪皇帝', '左右', '。']",张爱玲传.txt
Ns,Nh,"(26, 27)","(33, 34)",张家,张佩纶,"['这位', '大', '才子', '本是', '穷乡僻壤', '的', '贫苦出身', '，', '他', '来自', '河北', '的', '一个', '荒村', '七家', '坨', '，', '比', '三家村', '只', '多', '四家', '的', '小', '乡村', '，', '张家', '世代', '耕读', '，', '成为', '大族', '是从', '张佩纶', '光耀', '门楣', '之后', '开始', '的', '。']",张爱玲传.txt
Nh,Nh,"(31, 32)","(33, 34)",李鸿藻,张之洞,"['张佩纶', '虽然', '得罪', '了', '一大批', '人', '，', '可', '年少', '金榜题名', '青云直上', '的', '自信', '，', '加上', '负', '一世', '之誉', '、', '抱', '治国', '雄心', '的', '坦白', '胸怀', '，', '再有', '持', '相同', '政见', '者', '李鸿藻', '、', '张之洞', '、', '陈宝', '箴', '等', '京官', '名流', '的', '鼎力支持', '，', '真正', '书生', '意气', '、', '挥斥', '方遒', '，', '他们', '对', '当时', '主持', '国事', '的', '曾国藩', '、', '李鸿章', '等', '人', '的', '治国', '定邦', '之道', '颇为', '不满', '，', '常常', '非议', '朝政', '，', '称为', '“', '清', '流派', '”', '。']",张爱玲传.txt
Nh,Nh,"(31, 32)","(35, 36)",李鸿藻,陈宝,"['张佩纶', '虽然', '得罪', '了', '一大批', '人', '，', '可', '年少', '金榜题名', '青云直上', '的', '自信', '，', '加上', '负', '一世', '之誉', '、', '抱', '治国', '雄心', '的', '坦白', '胸怀', '，', '再有', '持', '相同', '政见', '者', '李鸿藻', '、', '张之洞', '、', '陈宝', '箴', '等', '京官', '名流', '的', '鼎力支持', '，', '真正', '书生', '意气', '、', '挥斥', '方遒', '，', '他们', '对', '当时', '主持', '国事', '的', '曾国藩', '、', '李鸿章', '等', '人', '的', '治国', '定邦', '之道', '颇为', '不满', '，', '常常', '非议', '朝政', '，', '称为', '“', '清', '流派', '”', '。']",张爱玲传.txt
Nh,Nh,"(33, 34)","(35, 36)",张之洞,陈宝,"['张佩纶', '虽然', '得罪', '了', '一大批', '人', '，', '可', '年少', '金榜题名', '青云直上', '的', '自信', '，', '加上', '负', '一世', '之誉', '、', '抱', '治国', '雄心', '的', '坦白', '胸怀', '，', '再有', '持', '相同', '政见', '者', '李鸿藻', '、', '张之洞', '、', '陈宝', '箴', '等', '京官', '名流', '的', '鼎力支持', '，', '真正', '书生', '意气', '、', '挥斥', '方遒', '，', '他们', '对', '当时', '主持', '国事', '的', '曾国藩', '、', '李鸿章', '等', '人', '的', '治国', '定邦', '之道', '颇为', '不满', '，', '常常', '非议', '朝政', '，', '称为', '“', '清', '流派', '”', '。']",张爱玲传.txt
Nh,Nh,"(56, 57)","(58, 59)",曾国藩,李鸿章,"['张佩纶', '虽然', '得罪', '了', '一大批', '人', '，', '可', '年少', '金榜题名', '青云直上', '的', '自信', '，', '加上', '负', '一世', '之誉', '、', '抱', '治国', '雄心', '的', '坦白', '胸怀', '，', '再有', '持', '相同', '政见', '者', '李鸿藻', '、', '张之洞', '、', '陈宝', '箴', '等', '京官', '名流', '的', '鼎力支持', '，', '真正', '书生', '意气', '、', '挥斥', '方遒', '，', '他们', '对', '当时', '主持', '国事', '的', '曾国藩', '、', '李鸿章', '等', '人', '的', '治国', '定邦', '之道', '颇为', '不满', '，', '常常', '非议', '朝政', '，', '称为', '“', '清', '流派', '”', '。']",张爱玲传.txt
Nh,BOOK,"(14, 15)","(19, 20)",李鸿章,《孽海花》,"['张佩纶', '是', '其中', '的', '主力', '，', '据说', '他', '对', '后来', '成为', '他', '岳父', '的', '李鸿章', '也', '参过', '一本', '，', '《孽海花》', '里', '描述', '李鸿章', '曾', '被', '“', '褫去', '黄马褂', '，', '拔去', '三', '眼花', '翎', '”', '。']",张爱玲传.txt
Nh,BOOK,"(22, 23)","(19, 20)",李鸿章,《孽海花》,"['张佩纶', '是', '其中', '的', '主力', '，', '据说', '他', '对', '后来', '成为', '他', '岳父', '的', '李鸿章', '也', '参过', '一本', '，', '《孽海花》', '里', '描述', '李鸿章', '曾', '被', '“', '褫去', '黄马褂', '，', '拔去', '三', '眼花', '翎', '”', '。']",张爱玲传.txt
Ns,Ns,"(2, 3)","(5, 6)",法国,越南,"['1884', '年', '法国', '把', '入侵', '越南', '作为', '它', '攻打', '中国', '的', '前奏', '，', '企图', '把', '越南', '作为', '入侵', '我', '南疆', '的', '基地', '，', '张佩纶', '对', '李鸿章', '一派', '在', '前几次', '中外', '之战', '中均', '以', '割地赔款', '而', '告终', '早就', '愤慨', '异常', '，', '因此', '力主', '抵抗', '，', '连向', '光绪皇帝', '上十', '数次', '奏疏', '，', '献', '抗法', '策略', '，', '不仅', '赢得', '朝中', '义愤', '之士', '的', '清誉', '，', '也', '正合', '当时', '颇', '有', '励精图治', '之志', '的', '光绪皇帝', '的', '心意', '。']",张爱玲传.txt
Ns,Ns,"(2, 3)","(9, 10)",法国,中国,"['1884', '年', '法国', '把', '入侵', '越南', '作为', '它', '攻打', '中国', '的', '前奏', '，', '企图', '把', '越南', '作为', '入侵', '我', '南疆', '的', '基地', '，', '张佩纶', '对', '李鸿章', '一派', '在', '前几次', '中外', '之战', '中均', '以', '割地赔款', '而', '告终', '早就', '愤慨', '异常', '，', '因此', '力主', '抵抗', '，', '连向', '光绪皇帝', '上十', '数次', '奏疏', '，', '献', '抗法', '策略', '，', '不仅', '赢得', '朝中', '义愤', '之士', '的', '清誉', '，', '也', '正合', '当时', '颇', '有', '励精图治', '之志', '的', '光绪皇帝', '的', '心意', '。']",张爱玲传.txt
Ns,Ns,"(5, 6)","(9, 10)",越南,中国,"['1884', '年', '法国', '把', '入侵', '越南', '作为', '它', '攻打', '中国', '的', '前奏', '，', '企图', '把', '越南', '作为', '入侵', '我', '南疆', '的', '基地', '，', '张佩纶', '对', '李鸿章', '一派', '在', '前几次', '中外', '之战', '中均', '以', '割地赔款', '而', '告终', '早就', '愤慨', '异常', '，', '因此', '力主', '抵抗', '，', '连向', '光绪皇帝', '上十', '数次', '奏疏', '，', '献', '抗法', '策略', '，', '不仅', '赢得', '朝中', '义愤', '之士', '的', '清誉', '，', '也', '正合', '当时', '颇', '有', '励精图治', '之志', '的', '光绪皇帝', '的', '心意', '。']",张爱玲传.txt
Ns,Ns,"(9, 10)","(15, 16)",中国,越南,"['1884', '年', '法国', '把', '入侵', '越南', '作为', '它', '攻打', '中国', '的', '前奏', '，', '企图', '把', '越南', '作为', '入侵', '我', '南疆', '的', '基地', '，', '张佩纶', '对', '李鸿章', '一派', '在', '前几次', '中外', '之战', '中均', '以', '割地赔款', '而', '告终', '早就', '愤慨', '异常', '，', '因此', '力主', '抵抗', '，', '连向', '光绪皇帝', '上十', '数次', '奏疏', '，', '献', '抗法', '策略', '，', '不仅', '赢得', '朝中', '义愤', '之士', '的', '清誉', '，', '也', '正合', '当时', '颇', '有', '励精图治', '之志', '的', '光绪皇帝', '的', '心意', '。']",张爱玲传.txt
Nh,Nh,"(23, 24)","(25, 26)",张佩纶,李鸿章,"['1884', '年', '法国', '把', '入侵', '越南', '作为', '它', '攻打', '中国', '的', '前奏', '，', '企图', '把', '越南', '作为', '入侵', '我', '南疆', '的', '基地', '，', '张佩纶', '对', '李鸿章', '一派', '在', '前几次', '中外', '之战', '中均', '以', '割地赔款', '而', '告终', '早就', '愤慨', '异常', '，', '因此', '力主', '抵抗', '，', '连向', '光绪皇帝', '上十', '数次', '奏疏', '，', '献', '抗法', '策略', '，', '不仅', '赢得', '朝中', '义愤', '之士', '的', '清誉', '，', '也', '正合', '当时', '颇', '有', '励精图治', '之志', '的', '光绪皇帝', '的', '心意', '。']",张爱玲传.txt
Nh,Ns,"(6, 7)","(9, 10)",张佩纶,福建,"['同年', '，', '在', '总理衙门', '任职', '的', '张佩纶', '被', '钦差', '福建', '办', '海防', '事宜', '。']",张爱玲传.txt
Nh,Nh,"(1, 2)","(3, 4)",李鸿章,曾国藩,"['就是', '李鸿章', '、', '曾国藩', '又', '何曾', '不想', '安邦兴国', '、', '中兴', '国家', '呢', '?']",张爱玲传.txt
Nh,Ns,"(1, 2)","(7, 8)",李鸿章,安邦兴国,"['就是', '李鸿章', '、', '曾国藩', '又', '何曾', '不想', '安邦兴国', '、', '中兴', '国家', '呢', '?']",张爱玲传.txt
Nh,Ns,"(3, 4)","(7, 8)",曾国藩,安邦兴国,"['就是', '李鸿章', '、', '曾国藩', '又', '何曾', '不想', '安邦兴国', '、', '中兴', '国家', '呢', '?']",张爱玲传.txt
Nh,BOOK,"(0, 1)","(2, 3)",曾朴,《孽海花》,"['曾朴', '在', '《孽海花》', '中', '的', '描述', '使', '这', '一段', '结缘', '的', '现实', '故事', '成为', '美妙', '的', '文字', '传说', '，', '从', '《孽》', '中', '，', '我们', '可见', '，', '这', '两位', '在', '政治', '风云', '的', '惊涛骇浪', '里', '搏击', '过', '的', '官场', '中', '人', '，', '依旧', '不', '脱', '及第', '才子', '的', '慧敏', '与', '含蓄', '，', '是', '那样', '充满', '了', '生活', '的', '情趣', '与', '诗书', '的', '雅趣', '。']",张爱玲传.txt
Nh,Nh,"(0, 1)","(6, 7)",李鸿章,张为,"['李鸿章', '有意', '许女', '，', '便', '假托', '张为', '她', '相夫', '。']",张爱玲传.txt
Nh,Nh,"(3, 4)","(6, 7)",威毅伯,李鸿章,"['书', '说', '：', '威毅伯', '(', '即', '李鸿章', ')', '笑', '道', '：', '“', '只是', '小女儿', '有', '点子', '小聪明', '，', '就要', '高', '着眼', '孔', '。']",张爱玲传.txt
Nh,Nh,"(4, 5)","(9, 10)",张佩纶,相女配夫,"['仑', '樵', '(', '即', '张佩纶', ')', '道', '：', '“', '相女配夫', '，', '真是', '天下第一', '件', '难事', '!']",张爱玲传.txt
Nh,Nh,"(1, 2)","(4, 5)",ZW,曾朴,"['〖', 'ZW', '(', ')', '曾朴', 'BOOK14', '回', '。']",张爱玲传.txt
Nh,Nh,"(1, 2)","(3, 4)",张佩纶,李菊,"['\ue004', '张佩纶', '与', '李菊', '耦', '结婚', '后', '，', '曾一度', '得到', '李鸿章', '的', '重用', '，', '辅佐', '其', '政治', '改革', '。']",张爱玲传.txt
Nh,Nh,"(3, 4)","(10, 11)",李菊,李鸿章,"['\ue004', '张佩纶', '与', '李菊', '耦', '结婚', '后', '，', '曾一度', '得到', '李鸿章', '的', '重用', '，', '辅佐', '其', '政治', '改革', '。']",张爱玲传.txt
Nh,Nh,"(8, 9)","(11, 12)",李鸿章,张佩纶,"['1900', '年', '，', '义和团', '起义', '时', '，', '经', '李鸿章', '推荐', '，', '张佩纶', '从', '他', '和', '李菊', '耦', '婚后', '定居', '的', '天津', '复出', '北京', '，', '任', '翰林院', '编修', '。']",张爱玲传.txt
Nh,Nh,"(8, 9)","(15, 16)",李鸿章,李菊,"['1900', '年', '，', '义和团', '起义', '时', '，', '经', '李鸿章', '推荐', '，', '张佩纶', '从', '他', '和', '李菊', '耦', '婚后', '定居', '的', '天津', '复出', '北京', '，', '任', '翰林院', '编修', '。']",张爱玲传.txt
Nh,Nh,"(11, 12)","(15, 16)",张佩纶,李菊,"['1900', '年', '，', '义和团', '起义', '时', '，', '经', '李鸿章', '推荐', '，', '张佩纶', '从', '他', '和', '李菊', '耦', '婚后', '定居', '的', '天津', '复出', '北京', '，', '任', '翰林院', '编修', '。']",张爱玲传.txt
Nh,Ns,"(15, 16)","(20, 21)",李菊,天津,"['1900', '年', '，', '义和团', '起义', '时', '，', '经', '李鸿章', '推荐', '，', '张佩纶', '从', '他', '和', '李菊', '耦', '婚后', '定居', '的', '天津', '复出', '北京', '，', '任', '翰林院', '编修', '。']",张爱玲传.txt
Nh,Ns,"(15, 16)","(22, 23)",李菊,北京,"['1900', '年', '，', '义和团', '起义', '时', '，', '经', '李鸿章', '推荐', '，', '张佩纶', '从', '他', '和', '李菊', '耦', '婚后', '定居', '的', '天津', '复出', '北京', '，', '任', '翰林院', '编修', '。']",张爱玲传.txt
Ns,Ns,"(20, 21)","(22, 23)",天津,北京,"['1900', '年', '，', '义和团', '起义', '时', '，', '经', '李鸿章', '推荐', '，', '张佩纶', '从', '他', '和', '李菊', '耦', '婚后', '定居', '的', '天津', '复出', '北京', '，', '任', '翰林院', '编修', '。']",张爱玲传.txt
Ns,Ns,"(42, 43)","(47, 48)",北京,南京,"['但是', '后来', '，', '当', '他', '在', '协助', '李鸿章', '与', '八国联军', '各', '代表', '谈判', '时', '，', '在', '对', '俄', '态度', '上', '与', '岳父', '意见', '不合', '，', '但', '那时', '李已', '是', '岳父', '，', '总', '不便', '顶撞', '，', '于是', '只好', '称病', '不', '出', '，', '离开', '北京', '，', '携', '少夫人', '在', '南京', '盖', '了', '大', '花园', '偕', '隐', '，', '不问', '政事', '是', '无奈', '的', '选择', '，', '晚年', '是', '不', '得意', '的', '，', '生活费', '也', '是', '靠', '妻子', '的', '嫁奁', '。']",张爱玲传.txt
Nh,Nh,"(7, 8)","(10, 11)",罗蔓蒂克,罗蔓蒂克,"['世俗', '的', '物质', '的', '标准', '是', '没有', '罗蔓蒂克', '的', '，', '罗蔓蒂克', '的', '少年', '爱玲', '接受', '不了', '，', '可是', '好听', '的', '、', '好看', '的', '，', '不', '一定', '就', '中用', '，', '世上', '有用', '的', '往往', '是', '俗人', '。']",张爱玲传.txt
Nh,Nh,"(7, 8)","(13, 14)",罗蔓蒂克,爱玲,"['世俗', '的', '物质', '的', '标准', '是', '没有', '罗蔓蒂克', '的', '，', '罗蔓蒂克', '的', '少年', '爱玲', '接受', '不了', '，', '可是', '好听', '的', '、', '好看', '的', '，', '不', '一定', '就', '中用', '，', '世上', '有用', '的', '往往', '是', '俗人', '。']",张爱玲传.txt
Nh,Nh,"(10, 11)","(13, 14)",罗蔓蒂克,爱玲,"['世俗', '的', '物质', '的', '标准', '是', '没有', '罗蔓蒂克', '的', '，', '罗蔓蒂克', '的', '少年', '爱玲', '接受', '不了', '，', '可是', '好听', '的', '、', '好看', '的', '，', '不', '一定', '就', '中用', '，', '世上', '有用', '的', '往往', '是', '俗人', '。']",张爱玲传.txt
Nh,Nh,"(0, 1)","(3, 4)",张爱玲,张廷重,"['张爱玲', '的', '父亲', '张廷重', '（', '1896', '—', '1953', ')', '，', '基本上', '延续', '了', '父亲', '后半生', '的', '落寞', '守成', '、', '碌碌无为', '。']",张爱玲传.txt
Nh,Nh,"(6, 7)","(8, 9)",李鸿章,张佩纶,"['与', '在', '史书', '上', '留名', '的', '李鸿章', '、', '张佩纶', '的', '辉煌', '生涯', '形成', '强烈', '反差', '，', '他', '的', '名字', '，', '只', '因', '女儿', '、', '父亲', '、', '外祖父', '而', '为', '世人', '所知', '。']",张爱玲传.txt
Nh,Nh,"(0, 2)","(4, 5)",张廷重,老夫,"['\ue004', '张廷重', '因为', '父母', '老夫', '少妇', '的', '婚姻关系', '，', '7', '岁', '便', '失去', '了', '父亲', '，', '母亲', '李菊', '耦', '严守', '诗书', '世家', '的', '传统', '，', '这个', '年轻', '寡居', '的', '世家', '小姐', '立志', '：', '要', '把', '早亡', '的', '、', '有', '才', '的', '，', '未及', '施展', '平生', '抱负', '的', '丈夫', '的', '遗志', '及早', '传给', '儿子', '，', '于是', '望子成龙', '，', '督促', '儿子', '背书', '，', '背', '不', '出书', '就', '打', '、', '罚跪', '。']",张爱玲传.txt
Nh,Nh,"(19, 20)","(25, 26)",张廷,张能,"['作为', '讲求', '洋务', '最早', '的', '世家', '，', '张廷重', '也', '经受', '了', '西洋', '现代文明', '的', '熏陶', '，', '家里', '曾', '给', '张廷', '重请', '过', '英文', '家庭教师', '，', '张能', '处理', '英文', '文件', '、', '信函', '，', '能', '说', '英语', '，', '能', '用', '一个', '手指', '在', '打字机', '上', '打', '英文字', '。']",张爱玲传.txt
Nh,Nh,"(1, 2)","(8, 9)",张爱玲,黄素,"['\ue004', '张爱玲', '的', '父亲', '和', '她', '的', '母亲', '黄素', '琼', '22', '岁', '结婚', '时', '是', '人人', '称羡', '的', '金童玉女', '，', '门当户对', '，', '才貌', '般配', '。']",张爱玲传.txt
Ns,Nh,"(10, 12)","(14, 15)",南京长江,黄翼升,"['黄素', '琼', '(', '后来', '改名', '逸', '梵', ')', '是', '清末', '南京', '长江', '水师', '提督', '黄翼升', '的', '孙女', '，', '黄宗炎', '的', '女儿', '。']",张爱玲传.txt
Ns,Nh,"(10, 12)","(18, 19)",南京长江,黄宗炎,"['黄素', '琼', '(', '后来', '改名', '逸', '梵', ')', '是', '清末', '南京', '长江', '水师', '提督', '黄翼升', '的', '孙女', '，', '黄宗炎', '的', '女儿', '。']",张爱玲传.txt
Nh,Nh,"(14, 15)","(18, 19)",黄翼升,黄宗炎,"['黄素', '琼', '(', '后来', '改名', '逸', '梵', ')', '是', '清末', '南京', '长江', '水师', '提督', '黄翼升', '的', '孙女', '，', '黄宗炎', '的', '女儿', '。']",张爱玲传.txt
Nh,BOOK,"(16, 17)","(20, 21)",萧伯纳,《心碎的屋》,"['在', '天津', '的', '时候', '，', '父亲', '购买', '西洋', '新', '被', '翻译', '的', '小说', '，', '有', '一本', '萧伯纳', '的', '书', '叫', '《心碎的屋》', '，', '是', '他', '当时', '买', '的', '，', '空白', '上', '还', '留有', '他', '的', '英文', '题识', '：', '\ue003', '\ue004']",张爱玲传.txt
Ns,Ns,"(1, 2)","(3, 4)",天津,华北,"['“', '天津', '，', '华北', '。']",张爱玲传.txt
Nh,BOOK,"(2, 3)","(0, 1)",张子静,《永远的张爱玲·我的姐姐》,"['《永远的张爱玲·我的姐姐》', '，', '张子静', '。']",张爱玲传.txt
Ns,Ns,"(36, 37)","(39, 40)",广东,湖南,"['母亲', '黄素', '琼是', '个', '美丽', '敏感', '的', '女人', '，', '她', '长得', '清秀', '高挑', '，', '有点像', '外国人', '，', '头发', '不太黑', '，', '皮肤', '也', '不白', '，', '深目', '高', '鼻', '，', '有点像', '拉丁民族', '，', '黄家', '是', '明朝', '时', '从', '广东', '搬', '到', '湖南', '来', '的', '，', '可能', '有', '南洋', '混合', '血统', '。']",张爱玲传.txt
Ns,Ns,"(16, 17)","(22, 23)",南京,天津,"['住', '在', '上海', '的', '时候', '，', '因为', '人多', '，', '闹别扭', '要', '避人耳目', '，', '便', '三天两头', '回', '南京', '娘家', '，', '现在', '住', '到', '天津', '以后', '，', '对于', '丈夫', '蓄妾', '抽', '鸦片', '等', '种种', '恶习', '无力', '劝戒', '以后', '，', '便', '不', '关心', '家里', '的', '事', '，', '另外', '寻找', '一番', '她', '自己', '向往', '的', '天地', '，', '花心思', '学', '钢琴', '、', '读', '外语', '、', '裁衣服', '，', '打扮', '自己', '。']",张爱玲传.txt
Nh,Nh,"(3, 4)","(6, 7)",张廷重,张茂渊,"['1924', '年', '，', '张廷重', '的', '妹妹', '张茂渊', '要', '出国', '留学', '，', '黄素', '琼', '借口', '小姑', '出国', '留学', '需要', '监护', '便', '偕同', '出洋', '，', '那', '一年', '她', '已', '31', '岁', '，', '两个', '孩子', '一个', '4', '岁', '，', '一个', '3', '岁', '。']",张爱玲传.txt
Ns,Nh,"(15, 16)","(18, 19)",中国,娜拉,"['母亲', '终于', '出洋', '去', '了', '，', '她', '为', '自己', '改名', '黄逸', '梵', '，', '她', '成为', '中国', '的', '第一代', '娜拉', '。']",张爱玲传.txt
Nh,Ns,"(4, 5)","(10, 11)",张廷,上海,"['\ue004', '1928', '年', '，', '张廷', '重带', '着', '一家人', '坐船', '回到', '上海', '，', '等', '妻子', '妹妹', '回来', '。']",张爱玲传.txt
BOOK,BOOK,"(58, 59)","(61, 62)",《西游记》,《西游记》,"['爱玲', '很', '高兴', '地', '坐船', '经过', '黑水洋', '绿水', '洋', '，', '仿佛', '的确', '是', '黑', '的', '漆黑', '，', '绿', '的', '碧绿', '，', '虽然', '这个', '早慧', '的', '孩子', '从来', '没', '在', '书里', '看到', '过海', '的', '礼赞', '，', '看到', '真实', '翻涌', '的', '大海', '也', '有', '一种', '由衷', '的', '开心', '，', '于是', '睡', '在', '船舱', '里', '读', '着', '早已', '读过', '多次', '的', '《西游记》', '，', '发现', '《西游记》', '里', '原来', '只有', '高山', '与', '红热', '的', '尘沙', '，', '没有', '水', '。']",张爱玲传.txt
Ns,Ns,"(26, 27)","(30, 31)",英国,英格兰,"['蓝', '椅套', '配着', '旧', '的', '玫瑰红', '地毯', '，', '其实', '是', '不', '甚', '谐和', '的', '，', '然而', '爱玲', '喜欢', '，', '连带', '的', '也', '喜欢', '母亲', '去过', '的', '英国', '了', '，', '因为', '英格兰', '三个', '字令', '她', '想起', '蓝天', '下', '的', '小', '红房子', '，', '而', '法兰西', '是', '微雨', '的', '青色', '，', '像', '浴室', '的', '瓷砖', '，', '沾', '着', '生发油', '的', '香', '。']",张爱玲传.txt
Ns,Ns,"(4, 5)","(10, 11)",英国,法国,"['的', '错位', '印象', '：', '英国', '是', '常常', '下雨', '的', '，', '法国', '是', '晴朗', '的', '。']",张爱玲传.txt
Nh,Ns,"(0, 1)","(2, 3)",爱玲,天津,"['爱玲', '写信给', '天津', '的', '一个', '玩伴', '，', '描写', '她', '的', '新', '居室', '，', '新', '生活', '，', '写', '了', '三张', '信纸', '，', '还', '画', '了', '图样', '。']",张爱玲传.txt
Nh,BOOK,"(4, 5)","(1, 2)",老舍,《小说月报》,"['当时', '《小说月报》', '上正', '登着', '老舍', '的', '《二马》', '，', '杂志', '每月', '寄到', '了', '，', '母亲', '坐在', '抽水马桶', '上', '看', '，', '一面', '笑', '，', '一面', '读出来', '，', '因为', '她', '到', '过', '英国', '，', '共有', '二马', '父子', '因为', '文化差异', '闹', '滑稽', '的', '切身感受', '，', '爱玲', '听', '母亲', '读', '，', '靠', '在', '门框', '上', '笑', '。']",张爱玲传.txt
