Nh,Nh,"(2, 3)","(4, 5)",朗云,苏雷,"['作者', '：', '朗云', ' ', '苏雷']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Ns,Ns,"(19, 20)","(23, 24)",大栅栏,龙须沟,"['东城', '的', '人', '只', '和', '西城', '交往', '，', '而', '北城', '的', '人', '一', '串门子', '就', '来到', '前', '门外', '、', '大栅栏', '、', '天桥', '、', '龙须沟', '，', '真是', '自古', '富贵', '是', '一家', '，', '贫贱', '是', '一家', '，', '水火不容', '，', '旗帜鲜明', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Ns,Ns,"(21, 22)","(23, 24)",天桥,龙须沟,"['东城', '的', '人', '只', '和', '西城', '交往', '，', '而', '北城', '的', '人', '一', '串门子', '就', '来到', '前', '门外', '、', '大栅栏', '、', '天桥', '、', '龙须沟', '，', '真是', '自古', '富贵', '是', '一家', '，', '贫贱', '是', '一家', '，', '水火不容', '，', '旗帜鲜明', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Nh,Nh,"(0, 1)","(7, 8)",老舍,老舍,"['老舍', '孝敬', '母亲', '，', '是', '许多', '了解', '老舍', '的', '人', '都', '知道', '的', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Nh,Ns,"(3, 4)","(6, 8)",庆春,西直门大街,"['八岁', '那年', '，', '庆春', '考进', '了', '西直门', '大街', '路北', '的', '市立', '高井', '胡同', '第二', '两', '等', '小', '学堂', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Ns,Ns,"(18, 19)","(20, 21)",北直隶,北京,"['先生', '听后', '，', '非但', '没恼', '，', '反倒', '拈髯', '良久', '，', '点头', '赞叹', '，', '声言', '：', '“', '我', '在', '北直隶', '（', '北京', '）', '教书', '多年', '，', '庆春', '文章', '奇才', '奇思', '，', '时至今日', '，', '诸生', '作文', '无有', '出', '其右者', '。', '”']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Ns,Nh,"(18, 19)","(25, 26)",北直隶,庆春,"['先生', '听后', '，', '非但', '没恼', '，', '反倒', '拈髯', '良久', '，', '点头', '赞叹', '，', '声言', '：', '“', '我', '在', '北直隶', '（', '北京', '）', '教书', '多年', '，', '庆春', '文章', '奇才', '奇思', '，', '时至今日', '，', '诸生', '作文', '无有', '出', '其右者', '。', '”']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Ns,Nh,"(20, 21)","(25, 26)",北京,庆春,"['先生', '听后', '，', '非但', '没恼', '，', '反倒', '拈髯', '良久', '，', '点头', '赞叹', '，', '声言', '：', '“', '我', '在', '北直隶', '（', '北京', '）', '教书', '多年', '，', '庆春', '文章', '奇才', '奇思', '，', '时至今日', '，', '诸生', '作文', '无有', '出', '其右者', '。', '”']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Ns,Ns,"(8, 9)","(15, 16)",广州,京城,"['皇上', '“', '驾崩', '”', '，', '太后', '归天', '，', '广州', '战乱', '，', '都', '丝毫', '没有', '打乱', '京城', '百姓', '周而复始', '的', '生活', '，', '顺民', '们', '在', '那', '幼小', '的', '龙种', '率领', '下', '，', '继续', '走', '着', '昨天', '的', '路', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Ni,Nh,"(14, 16)","(20, 21)",土城黄,庆春,"['但', '要强', '的', '母亲', '硬是', '给', '三哥拉成', '了', '一门', '亲', '，', '对象', '就是', '在', '土城', '黄', '亭子', '开', '茶馆', '的', '庆春', '表舅', '家', '的', '闺女', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Nh,Ns,"(0, 1)","(5, 6)",舒庆春,北京,"['舒庆春', '能', '成为', '几百万', '“', '北京', '松人', '”', '中', '一个', '出类拔萃', '的', '人物', '，', '和', '母亲', '的', '教诲', '是', '分不开', '的', '，', '他', '曾', '说', '过', '，', '母亲', '是', '个', '“', '宁肯', '挨饿', '，', '也', '不肯', '求人', '的', '，', '同时', '对', '别人', '又', '是', '很', '义气', '的', '…', '…', '”']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Nh,Ns,"(0, 1)","(6, 7)",庆春,武昌,"['庆春', '满', '十二岁', '生日', '那年', '，', '武昌', '兵变', '，', '革命党', '革命', '成功', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Nh,Nh,"(13, 14)","(15, 16)",康有为,梁启超,"['辫子', '绞', '了', '，', '龙旗', '换', '了', '，', '不满', '光绪皇帝', '、', '抓', '过', '康有为', '、', '梁启超', '的', '肉头', '袁世凯', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Nh,Nh,"(13, 14)","(18, 19)",康有为,袁世凯,"['辫子', '绞', '了', '，', '龙旗', '换', '了', '，', '不满', '光绪皇帝', '、', '抓', '过', '康有为', '、', '梁启超', '的', '肉头', '袁世凯', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Nh,Nh,"(15, 16)","(18, 19)",梁启超,袁世凯,"['辫子', '绞', '了', '，', '龙旗', '换', '了', '，', '不满', '光绪皇帝', '、', '抓', '过', '康有为', '、', '梁启超', '的', '肉头', '袁世凯', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Ns,Ns,"(5, 7)","(12, 13)",故宫紫禁城,中南海,"['清朝', '的', '皇帝', '仍住', '在', '故宫', '紫禁城', '，', '共和国', '大总统', '住进', '了', '中南海', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Nh,Nh,"(0, 1)","(2, 3)",黄仲则,张,"['黄仲则', '，', '张', '船山', '名扬天下', '，', '天桥', '则', '是', '令', '他们', '心醉', '的', '去处', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Nh,BOOK,"(2, 3)","(4, 5)",朱彝尊,《日下旧闻》,"['据传', '诗人', '朱彝尊', '著', '《日下旧闻》', '，', '历经', '数年', '，', '便是', '在', '天桥', '酒楼', '上', '完成', '的', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Ns,BOOK,"(11, 12)","(4, 5)",天桥,《日下旧闻》,"['据传', '诗人', '朱彝尊', '著', '《日下旧闻》', '，', '历经', '数年', '，', '便是', '在', '天桥', '酒楼', '上', '完成', '的', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Ns,Ns,"(1, 2)","(3, 4)",天桥,有市,"['足见', '天桥', '不光', '有市', '饼', '（', '饮食', '小吃', '）', '，', '日', '昃', '市', '（', '晚市', '）', '，', '穷汉', '市', '（', '专卖', '便宜', '物品', '）', '，', '杂耍', '、', '地摊', '，', '伸', '胳膊', '弄', '腿', '的', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Nh,Nh,"(4, 5)","(6, 7)",庆春,常培,"['到', '了', '民国', '，', '庆春', '、', '常培', '这', '一辈', '，', '天桥', '更', '热闹', '了', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Nh,Nh,"(0, 1)","(2, 3)",庆春,常培,"['庆春', '、', '常培', '一到', '天桥', '，', '先', '一头', '扎进', '杂耍', '场子', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Nh,Nh,"(7, 8)","(9, 10)",庆春,常培,"['趁着', '小', '铜锣', '翻个', '的', '当儿', '，', '庆春', '和', '常培', '眉毛', '一歪', '，', '出来', '了', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Nh,Nh,"(3, 4)","(6, 7)",俞振庭,孙一清,"['这里', '是', '名优', '俞振庭', '约', '女伶', '孙一清', '合演', '成班', '大戏', '，', '虽', '比不上', '东安市场', '的', '吉祥', '，', '前', '门外', '广和楼', '，', '大栅栏', '广德', '楼', '富连成', '科班', '的', '气派', '，', '却', '也', '玩', '的', '是', '全本', '连台', '，', '文武', '全活', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Ns,Ns,"(6, 7)","(9, 10)",格林威治,中国,"['春节', '不让', '过', '了', '，', '向', '格林威治', '看齐', '，', '中国', '人', '开始', '过', '元旦', '、', '新年', '了', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Nh,Nh,"(9, 10)","(14, 15)",庆春,庆春,"['对', '他', '的', '丈才', '大加', '赏识', '，', '亲自', '来教', '庆春', '做', '诗', '填词', '，', '庆春', '果然', '心有灵犀', '，', '仿着', '陆放翁', '、', '吴梅村', '诌', '了', '几首', '歪诗', '，', '居然', '也', '颇', '有些', '味道', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Nh,Nh,"(14, 15)","(19, 20)",庆春,陆放翁,"['对', '他', '的', '丈才', '大加', '赏识', '，', '亲自', '来教', '庆春', '做', '诗', '填词', '，', '庆春', '果然', '心有灵犀', '，', '仿着', '陆放翁', '、', '吴梅村', '诌', '了', '几首', '歪诗', '，', '居然', '也', '颇', '有些', '味道', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Nh,Ns,"(14, 15)","(21, 22)",庆春,吴梅村,"['对', '他', '的', '丈才', '大加', '赏识', '，', '亲自', '来教', '庆春', '做', '诗', '填词', '，', '庆春', '果然', '心有灵犀', '，', '仿着', '陆放翁', '、', '吴梅村', '诌', '了', '几首', '歪诗', '，', '居然', '也', '颇', '有些', '味道', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Nh,Ns,"(19, 20)","(21, 22)",陆放翁,吴梅村,"['对', '他', '的', '丈才', '大加', '赏识', '，', '亲自', '来教', '庆春', '做', '诗', '填词', '，', '庆春', '果然', '心有灵犀', '，', '仿着', '陆放翁', '、', '吴梅村', '诌', '了', '几首', '歪诗', '，', '居然', '也', '颇', '有些', '味道', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Nh,Ns,"(0, 1)","(7, 8)",庆春,中国,"['庆春', '在', '师范', '上学', '的', '四年', '，', '中国', '的', '政治形势', '就象', '一盘', '咖喱', '豆腐', '，', '黑白', '交杂', '，', '怪诞', '而', '麻辣', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Ns,Nh,"(15, 16)","(17, 18)",万寿无疆,于口,"['这些', '“', '遗老', '”', '、', '“', '遗少', '”', '，', '三拜', '九', '叩', '照行', '不误', '，', '万寿无疆', '不绝', '于口', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Ns,Ns,"(25, 27)","(30, 32)",希腊罗马,黄河长江,"['自是', '他', '一', '开口', '，', '滔滔不绝', '，', '一泻千里', '，', '且', '音抑', '顿挫', '，', '妙语', '横生', '，', '上', '至', '三皇五帝', '，', '下', '至', '黎民百姓', '，', '左有', '希腊', '罗马', '，', '右', '是', '黄河', '长江', '，', '博证', '旁引', '，', '据经', '引典', '，', '既', '雄辩', '且', '固执', '，', '一般', '的', '对手', '，', '一', '上来', '就', '被', '他', '的', '气势', '击垮', '了', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Nh,Ni,"(4, 5)","(11, 16)",舒庆春,东城交道口方家胡同小学,"['推崇', '，', '十七岁', '的', '舒庆春', '居然', '一', '毕业', '便', '做', '了', '东城', '交道口', '方家', '胡同', '小学', '的', '校长', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Ni,Ns,"(0, 3)","(6, 8)",方家胡同小学,西濒钟鼓楼,"['方家', '胡同', '小学', '东邻', '国子监', '，', '西濒', '钟鼓楼', '，', '胡同', '不', '宽', '不窄', '，', '不弯', '不', '斜', '，', '占地', '有利', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Ns,Ns,"(0, 1)","(4, 5)",崇文门,朝阳门,"['崇文门', '专走', '酒车', '，', '朝阳门', '走', '粮车', '，', '东直门', '走', '木材', '车', '，', '西直门', '走', '水车', '，', '德胜门', '走', '兵车', '，', '阜成门', '走', '煤车', '，', '宣武门', '走', '囚车', '，', '唯独', '安定门', '是', '走', '粪车', '的', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Ns,Ns,"(4, 5)","(8, 9)",朝阳门,东直门,"['崇文门', '专走', '酒车', '，', '朝阳门', '走', '粮车', '，', '东直门', '走', '木材', '车', '，', '西直门', '走', '水车', '，', '德胜门', '走', '兵车', '，', '阜成门', '走', '煤车', '，', '宣武门', '走', '囚车', '，', '唯独', '安定门', '是', '走', '粪车', '的', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Ns,Ns,"(8, 9)","(13, 14)",东直门,西直门,"['崇文门', '专走', '酒车', '，', '朝阳门', '走', '粮车', '，', '东直门', '走', '木材', '车', '，', '西直门', '走', '水车', '，', '德胜门', '走', '兵车', '，', '阜成门', '走', '煤车', '，', '宣武门', '走', '囚车', '，', '唯独', '安定门', '是', '走', '粪车', '的', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Ns,Ns,"(13, 14)","(17, 18)",西直门,德胜门,"['崇文门', '专走', '酒车', '，', '朝阳门', '走', '粮车', '，', '东直门', '走', '木材', '车', '，', '西直门', '走', '水车', '，', '德胜门', '走', '兵车', '，', '阜成门', '走', '煤车', '，', '宣武门', '走', '囚车', '，', '唯独', '安定门', '是', '走', '粪车', '的', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Ns,Ns,"(17, 18)","(21, 22)",德胜门,阜成门,"['崇文门', '专走', '酒车', '，', '朝阳门', '走', '粮车', '，', '东直门', '走', '木材', '车', '，', '西直门', '走', '水车', '，', '德胜门', '走', '兵车', '，', '阜成门', '走', '煤车', '，', '宣武门', '走', '囚车', '，', '唯独', '安定门', '是', '走', '粪车', '的', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Ns,Ns,"(21, 22)","(25, 26)",阜成门,宣武门,"['崇文门', '专走', '酒车', '，', '朝阳门', '走', '粮车', '，', '东直门', '走', '木材', '车', '，', '西直门', '走', '水车', '，', '德胜门', '走', '兵车', '，', '阜成门', '走', '煤车', '，', '宣武门', '走', '囚车', '，', '唯独', '安定门', '是', '走', '粪车', '的', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Ns,Ns,"(0, 1)","(3, 4)",安定门,地坛,"['安定门', '外', '的', '地坛', '是', '当时', '有名', '的', '粪场', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Nh,Nh,"(6, 7)","(8, 9)",陈独秀,李大,"['最', '引人注目', '的', '人物', '要', '算是', '陈独秀', '、', '李大', '刽', '等', '人', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Nh,Ns,"(0, 1)","(2, 3)",陈独秀,日本,"['陈独秀', '从', '日本', '留学', '归来', '，', '在', '上海', '创办', '了', '《青年杂志》', '（', '一九一六年', '九月', '改名', '为', '《新青年》', '）', '公开', '宣传', '马克思主义', '，', '提倡', '文化', '改革', '，', '走', '俄国人', '的', '路', '素有', '改革', '之志', '的', '北京大学', '校长', '蔡元培', '把', '陈独秀', '请', '到', '北大', '任教', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Nh,Ns,"(0, 1)","(7, 8)",陈独秀,上海,"['陈独秀', '从', '日本', '留学', '归来', '，', '在', '上海', '创办', '了', '《青年杂志》', '（', '一九一六年', '九月', '改名', '为', '《新青年》', '）', '公开', '宣传', '马克思主义', '，', '提倡', '文化', '改革', '，', '走', '俄国人', '的', '路', '素有', '改革', '之志', '的', '北京大学', '校长', '蔡元培', '把', '陈独秀', '请', '到', '北大', '任教', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Ns,Ns,"(2, 3)","(7, 8)",日本,上海,"['陈独秀', '从', '日本', '留学', '归来', '，', '在', '上海', '创办', '了', '《青年杂志》', '（', '一九一六年', '九月', '改名', '为', '《新青年》', '）', '公开', '宣传', '马克思主义', '，', '提倡', '文化', '改革', '，', '走', '俄国人', '的', '路', '素有', '改革', '之志', '的', '北京大学', '校长', '蔡元培', '把', '陈独秀', '请', '到', '北大', '任教', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Ns,BOOK,"(7, 8)","(10, 11)",上海,《青年杂志》,"['陈独秀', '从', '日本', '留学', '归来', '，', '在', '上海', '创办', '了', '《青年杂志》', '（', '一九一六年', '九月', '改名', '为', '《新青年》', '）', '公开', '宣传', '马克思主义', '，', '提倡', '文化', '改革', '，', '走', '俄国人', '的', '路', '素有', '改革', '之志', '的', '北京大学', '校长', '蔡元培', '把', '陈独秀', '请', '到', '北大', '任教', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Ni,Nh,"(34, 35)","(36, 37)",北京大学,蔡元培,"['陈独秀', '从', '日本', '留学', '归来', '，', '在', '上海', '创办', '了', '《青年杂志》', '（', '一九一六年', '九月', '改名', '为', '《新青年》', '）', '公开', '宣传', '马克思主义', '，', '提倡', '文化', '改革', '，', '走', '俄国人', '的', '路', '素有', '改革', '之志', '的', '北京大学', '校长', '蔡元培', '把', '陈独秀', '请', '到', '北大', '任教', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Ni,Nh,"(34, 35)","(38, 39)",北京大学,陈独秀,"['陈独秀', '从', '日本', '留学', '归来', '，', '在', '上海', '创办', '了', '《青年杂志》', '（', '一九一六年', '九月', '改名', '为', '《新青年》', '）', '公开', '宣传', '马克思主义', '，', '提倡', '文化', '改革', '，', '走', '俄国人', '的', '路', '素有', '改革', '之志', '的', '北京大学', '校长', '蔡元培', '把', '陈独秀', '请', '到', '北大', '任教', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Nh,Nh,"(36, 37)","(38, 39)",蔡元培,陈独秀,"['陈独秀', '从', '日本', '留学', '归来', '，', '在', '上海', '创办', '了', '《青年杂志》', '（', '一九一六年', '九月', '改名', '为', '《新青年》', '）', '公开', '宣传', '马克思主义', '，', '提倡', '文化', '改革', '，', '走', '俄国人', '的', '路', '素有', '改革', '之志', '的', '北京大学', '校长', '蔡元培', '把', '陈独秀', '请', '到', '北大', '任教', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
BOOK,BOOK,"(10, 11)","(16, 17)",《青年杂志》,《新青年》,"['陈独秀', '从', '日本', '留学', '归来', '，', '在', '上海', '创办', '了', '《青年杂志》', '（', '一九一六年', '九月', '改名', '为', '《新青年》', '）', '公开', '宣传', '马克思主义', '，', '提倡', '文化', '改革', '，', '走', '俄国人', '的', '路', '素有', '改革', '之志', '的', '北京大学', '校长', '蔡元培', '把', '陈独秀', '请', '到', '北大', '任教', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Nh,Nh,"(2, 3)","(4, 5)",李大钊,鲁迅,"['后来', '，', '李大钊', '、', '鲁迅', '、', '钱玄同', '、', '刘半农', '等', '一批', '具有', '先进', '思想', '的', '人物', '也', '陆续', '应聘', '来到', '北大', '，', '胡适之', '也', '以', '哲学', '教授', '的', '身份', '在', '北大', '讲学', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Nh,Nh,"(2, 3)","(6, 7)",李大钊,钱玄同,"['后来', '，', '李大钊', '、', '鲁迅', '、', '钱玄同', '、', '刘半农', '等', '一批', '具有', '先进', '思想', '的', '人物', '也', '陆续', '应聘', '来到', '北大', '，', '胡适之', '也', '以', '哲学', '教授', '的', '身份', '在', '北大', '讲学', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
Nh,Nh,"(2, 3)","(8, 9)",李大钊,刘半农,"['后来', '，', '李大钊', '、', '鲁迅', '、', '钱玄同', '、', '刘半农', '等', '一批', '具有', '先进', '思想', '的', '人物', '也', '陆续', '应聘', '来到', '北大', '，', '胡适之', '也', '以', '哲学', '教授', '的', '身份', '在', '北大', '讲学', '。']",《老舍传—沉重的谢幕》（朗云+苏雷）.txt
