Ns,Ns,"(11, 12)","(18, 19)",安徽,江苏省,"['旋即', '打出', '广西', '，', '经', '湖南', '、', '湖北', '、', '江西', '、', '安徽', '等', '省', '，', '一举', '打', '到', '江苏省', '会', '南京', '，', '遂', '改', '南京', '为', '天京', '，', '定为', '都城', '。']",孙中山.txt
Ns,Ns,"(18, 19)","(20, 21)",江苏省,南京,"['旋即', '打出', '广西', '，', '经', '湖南', '、', '湖北', '、', '江西', '、', '安徽', '等', '省', '，', '一举', '打', '到', '江苏省', '会', '南京', '，', '遂', '改', '南京', '为', '天京', '，', '定为', '都城', '。']",孙中山.txt
Ns,Ns,"(18, 19)","(24, 25)",江苏省,南京,"['旋即', '打出', '广西', '，', '经', '湖南', '、', '湖北', '、', '江西', '、', '安徽', '等', '省', '，', '一举', '打', '到', '江苏省', '会', '南京', '，', '遂', '改', '南京', '为', '天京', '，', '定为', '都城', '。']",孙中山.txt
Ns,Ns,"(20, 21)","(24, 25)",南京,南京,"['旋即', '打出', '广西', '，', '经', '湖南', '、', '湖北', '、', '江西', '、', '安徽', '等', '省', '，', '一举', '打', '到', '江苏省', '会', '南京', '，', '遂', '改', '南京', '为', '天京', '，', '定为', '都城', '。']",孙中山.txt
Nh,Ns,"(10, 11)","(13, 14)",刘丽川,上海,"['1853', ' ', '年', ' ', '9', ' ', '月', '，', '小刀会', '首领', '刘丽川', '等', '在', '上海', '发动', '了', '反清', '武装起义', '，', '以', '响应', ' ', '太平天国', '革命', '。']",孙中山.txt
Ns,Ns,"(4, 5)","(6, 7)",河南,山东,"['陷阵', '，', '转战', '于', '河南', '、', '山东', '、', '安徽', '、', '江苏', '、', '直隶', '（', '今', '河北', '）', '各省', '，', '成为', '太平军', ' ', '在', '北方', '的', '一支', '强大', '友军', '。']",孙中山.txt
Ns,Ns,"(4, 5)","(8, 9)",河南,安徽,"['陷阵', '，', '转战', '于', '河南', '、', '山东', '、', '安徽', '、', '江苏', '、', '直隶', '（', '今', '河北', '）', '各省', '，', '成为', '太平军', ' ', '在', '北方', '的', '一支', '强大', '友军', '。']",孙中山.txt
Ns,Ns,"(4, 5)","(10, 11)",河南,江苏,"['陷阵', '，', '转战', '于', '河南', '、', '山东', '、', '安徽', '、', '江苏', '、', '直隶', '（', '今', '河北', '）', '各省', '，', '成为', '太平军', ' ', '在', '北方', '的', '一支', '强大', '友军', '。']",孙中山.txt
Ns,Ns,"(6, 7)","(8, 9)",山东,安徽,"['陷阵', '，', '转战', '于', '河南', '、', '山东', '、', '安徽', '、', '江苏', '、', '直隶', '（', '今', '河北', '）', '各省', '，', '成为', '太平军', ' ', '在', '北方', '的', '一支', '强大', '友军', '。']",孙中山.txt
Ns,Ns,"(6, 7)","(10, 11)",山东,江苏,"['陷阵', '，', '转战', '于', '河南', '、', '山东', '、', '安徽', '、', '江苏', '、', '直隶', '（', '今', '河北', '）', '各省', '，', '成为', '太平军', ' ', '在', '北方', '的', '一支', '强大', '友军', '。']",孙中山.txt
Ns,Nh,"(6, 7)","(12, 13)",山东,直隶,"['陷阵', '，', '转战', '于', '河南', '、', '山东', '、', '安徽', '、', '江苏', '、', '直隶', '（', '今', '河北', '）', '各省', '，', '成为', '太平军', ' ', '在', '北方', '的', '一支', '强大', '友军', '。']",孙中山.txt
Ns,Ns,"(8, 9)","(10, 11)",安徽,江苏,"['陷阵', '，', '转战', '于', '河南', '、', '山东', '、', '安徽', '、', '江苏', '、', '直隶', '（', '今', '河北', '）', '各省', '，', '成为', '太平军', ' ', '在', '北方', '的', '一支', '强大', '友军', '。']",孙中山.txt
Ns,Nh,"(8, 9)","(12, 13)",安徽,直隶,"['陷阵', '，', '转战', '于', '河南', '、', '山东', '、', '安徽', '、', '江苏', '、', '直隶', '（', '今', '河北', '）', '各省', '，', '成为', '太平军', ' ', '在', '北方', '的', '一支', '强大', '友军', '。']",孙中山.txt
Ns,Ns,"(8, 9)","(15, 16)",安徽,河北,"['陷阵', '，', '转战', '于', '河南', '、', '山东', '、', '安徽', '、', '江苏', '、', '直隶', '（', '今', '河北', '）', '各省', '，', '成为', '太平军', ' ', '在', '北方', '的', '一支', '强大', '友军', '。']",孙中山.txt
Ns,Nh,"(10, 11)","(12, 13)",江苏,直隶,"['陷阵', '，', '转战', '于', '河南', '、', '山东', '、', '安徽', '、', '江苏', '、', '直隶', '（', '今', '河北', '）', '各省', '，', '成为', '太平军', ' ', '在', '北方', '的', '一支', '强大', '友军', '。']",孙中山.txt
Ns,Ns,"(10, 11)","(15, 16)",江苏,河北,"['陷阵', '，', '转战', '于', '河南', '、', '山东', '、', '安徽', '、', '江苏', '、', '直隶', '（', '今', '河北', '）', '各省', '，', '成为', '太平军', ' ', '在', '北方', '的', '一支', '强大', '友军', '。']",孙中山.txt
Nh,Ns,"(12, 13)","(15, 16)",直隶,河北,"['陷阵', '，', '转战', '于', '河南', '、', '山东', '、', '安徽', '、', '江苏', '、', '直隶', '（', '今', '河北', '）', '各省', '，', '成为', '太平军', ' ', '在', '北方', '的', '一支', '强大', '友军', '。']",孙中山.txt
Ns,Ns,"(27, 28)","(29, 30)",临潼,华州,"['1862', ' ', '年', ' ', '5', ' ', '月', '，', '陕西', '渭南', '地区', '的', '回族', '人民', '，', '不甘', '忍受', '压迫', '，', '揭竿', '奋起', '反抗', '，', ' ', '迅速', '占领', '了', '临潼', '、', '华州', '等', '十州县', '。']",孙中山.txt
Ns,Ns,"(27, 28)","(31, 32)",临潼,十州县,"['1862', ' ', '年', ' ', '5', ' ', '月', '，', '陕西', '渭南', '地区', '的', '回族', '人民', '，', '不甘', '忍受', '压迫', '，', '揭竿', '奋起', '反抗', '，', ' ', '迅速', '占领', '了', '临潼', '、', '华州', '等', '十州县', '。']",孙中山.txt
Ns,Ns,"(29, 30)","(31, 32)",华州,十州县,"['1862', ' ', '年', ' ', '5', ' ', '月', '，', '陕西', '渭南', '地区', '的', '回族', '人民', '，', '不甘', '忍受', '压迫', '，', '揭竿', '奋起', '反抗', '，', ' ', '迅速', '占领', '了', '临潼', '、', '华州', '等', '十州县', '。']",孙中山.txt
Ns,Ns,"(2, 3)","(4, 5)",甘肃,宁夏,"['不久', '，', '甘肃', '、', '宁夏', '、', '青海', '等', '地', '回民', '纷纷', '响应', '，', '在', '西北地区', '掀起', '了', '声势浩大', '的', '反清', '斗争', '。']",孙中山.txt
Ns,Ns,"(2, 3)","(6, 7)",甘肃,青海,"['不久', '，', '甘肃', '、', '宁夏', '、', '青海', '等', '地', '回民', '纷纷', '响应', '，', '在', '西北地区', '掀起', '了', '声势浩大', '的', '反清', '斗争', '。']",孙中山.txt
Ns,Ns,"(4, 5)","(6, 7)",宁夏,青海,"['不久', '，', '甘肃', '、', '宁夏', '、', '青海', '等', '地', '回民', '纷纷', '响应', '，', '在', '西北地区', '掀起', '了', '声势浩大', '的', '反清', '斗争', '。']",孙中山.txt
Ns,Ns,"(16, 17)","(18, 19)",广州,香港,"['1886', ' ', '年', '改号', ' ', '逸仙', '（', '日新', '的', '粤语', '谐音', '）', '，', '此后', '他', '在', '广州', '、', '香港', '、', '澳门', '学医', '、', '行医', '及', '游历', '欧美各国', '时', '常用', '此名', '。']",孙中山.txt
Ns,Ns,"(16, 17)","(20, 21)",广州,澳门,"['1886', ' ', '年', '改号', ' ', '逸仙', '（', '日新', '的', '粤语', '谐音', '）', '，', '此后', '他', '在', '广州', '、', '香港', '、', '澳门', '学医', '、', '行医', '及', '游历', '欧美各国', '时', '常用', '此名', '。']",孙中山.txt
Ns,Ns,"(18, 19)","(20, 21)",香港,澳门,"['1886', ' ', '年', '改号', ' ', '逸仙', '（', '日新', '的', '粤语', '谐音', '）', '，', '此后', '他', '在', '广州', '、', '香港', '、', '澳门', '学医', '、', '行医', '及', '游历', '欧美各国', '时', '常用', '此名', '。']",孙中山.txt
Ns,Ns,"(4, 5)","(6, 7)",日本,中山,"['1897', ' ', '年', '在', '日本', '化名', '中山', '樵', '，', '遂', '以', '“', '孙中山', '”', '一名', '传布', '于', ' ', '世', '。']",孙中山.txt
Nh,Nh,"(18, 19)","(20, 21)",陈文,陈载,"['在', '欧美', '及', '南洋', '各地', '从事', '革命', '活动', '时', '，', '他', '还', '用', '过', '许多', '化名', '，', '如', '陈文', '、', '陈载', '之', '、', '吴仲', '、', '高达生', '、', '杜嘉', '偌及', '自署', '公武', '等', '。']",孙中山.txt
Nh,Nh,"(18, 19)","(23, 24)",陈文,吴仲,"['在', '欧美', '及', '南洋', '各地', '从事', '革命', '活动', '时', '，', '他', '还', '用', '过', '许多', '化名', '，', '如', '陈文', '、', '陈载', '之', '、', '吴仲', '、', '高达生', '、', '杜嘉', '偌及', '自署', '公武', '等', '。']",孙中山.txt
Nh,Nh,"(18, 19)","(25, 26)",陈文,高达生,"['在', '欧美', '及', '南洋', '各地', '从事', '革命', '活动', '时', '，', '他', '还', '用', '过', '许多', '化名', '，', '如', '陈文', '、', '陈载', '之', '、', '吴仲', '、', '高达生', '、', '杜嘉', '偌及', '自署', '公武', '等', '。']",孙中山.txt
Nh,Nh,"(20, 21)","(23, 24)",陈载,吴仲,"['在', '欧美', '及', '南洋', '各地', '从事', '革命', '活动', '时', '，', '他', '还', '用', '过', '许多', '化名', '，', '如', '陈文', '、', '陈载', '之', '、', '吴仲', '、', '高达生', '、', '杜嘉', '偌及', '自署', '公武', '等', '。']",孙中山.txt
Nh,Nh,"(20, 21)","(25, 26)",陈载,高达生,"['在', '欧美', '及', '南洋', '各地', '从事', '革命', '活动', '时', '，', '他', '还', '用', '过', '许多', '化名', '，', '如', '陈文', '、', '陈载', '之', '、', '吴仲', '、', '高达生', '、', '杜嘉', '偌及', '自署', '公武', '等', '。']",孙中山.txt
Nh,Nh,"(20, 21)","(27, 28)",陈载,杜嘉,"['在', '欧美', '及', '南洋', '各地', '从事', '革命', '活动', '时', '，', '他', '还', '用', '过', '许多', '化名', '，', '如', '陈文', '、', '陈载', '之', '、', '吴仲', '、', '高达生', '、', '杜嘉', '偌及', '自署', '公武', '等', '。']",孙中山.txt
Nh,Nh,"(23, 24)","(25, 26)",吴仲,高达生,"['在', '欧美', '及', '南洋', '各地', '从事', '革命', '活动', '时', '，', '他', '还', '用', '过', '许多', '化名', '，', '如', '陈文', '、', '陈载', '之', '、', '吴仲', '、', '高达生', '、', '杜嘉', '偌及', '自署', '公武', '等', '。']",孙中山.txt
Nh,Nh,"(23, 24)","(27, 28)",吴仲,杜嘉,"['在', '欧美', '及', '南洋', '各地', '从事', '革命', '活动', '时', '，', '他', '还', '用', '过', '许多', '化名', '，', '如', '陈文', '、', '陈载', '之', '、', '吴仲', '、', '高达生', '、', '杜嘉', '偌及', '自署', '公武', '等', '。']",孙中山.txt
Nh,Nh,"(25, 26)","(27, 28)",高达生,杜嘉,"['在', '欧美', '及', '南洋', '各地', '从事', '革命', '活动', '时', '，', '他', '还', '用', '过', '许多', '化名', '，', '如', '陈文', '、', '陈载', '之', '、', '吴仲', '、', '高达生', '、', '杜嘉', '偌及', '自署', '公武', '等', '。']",孙中山.txt
Nh,Nh,"(0, 1)","(5, 6)",更夫,孙中山,"['更夫', '家', '的', '儿子', ' ', '孙中山', '的', '出生地', '，', '是', '广东省', '香山县', '的', '翠亨村', '。']",孙中山.txt
Nh,Ns,"(5, 6)","(10, 12)",孙中山,广东省香山县,"['更夫', '家', '的', '儿子', ' ', '孙中山', '的', '出生地', '，', '是', '广东省', '香山县', '的', '翠亨村', '。']",孙中山.txt
Ns,Ns,"(10, 12)","(13, 14)",广东省香山县,翠亨村,"['更夫', '家', '的', '儿子', ' ', '孙中山', '的', '出生地', '，', '是', '广东省', '香山县', '的', '翠亨村', '。']",孙中山.txt
Nh,Ns,"(2, 3)","(5, 6)",孙中山,香山县,"['为了', '纪念', '孙中山', '先生', '，', '香山县', '更名', '为', '中山', '县', '，', '后', '又', '改为', '中山市', '。']",孙中山.txt
Nh,Ns,"(2, 3)","(8, 9)",孙中山,中山,"['为了', '纪念', '孙中山', '先生', '，', '香山县', '更名', '为', '中山', '县', '，', '后', '又', '改为', '中山市', '。']",孙中山.txt
Ns,Ns,"(5, 6)","(8, 9)",香山县,中山,"['为了', '纪念', '孙中山', '先生', '，', '香山县', '更名', '为', '中山', '县', '，', '后', '又', '改为', '中山市', '。']",孙中山.txt
Ns,Ns,"(8, 9)","(14, 15)",中山,中山市,"['为了', '纪念', '孙中山', '先生', '，', '香山县', '更名', '为', '中山', '县', '，', '后', '又', '改为', '中山市', '。']",孙中山.txt
Ns,Ns,"(3, 4)","(7, 8)",南,澳门,"['交通', '便利', '，', '南', ' ', '边', '直达', '澳门', '、', '香港', '，', '北面', '直通', '广州', '，', '是', '南来北往', '的', '交通', '要冲', '。']",孙中山.txt
Ns,Ns,"(3, 4)","(9, 10)",南,香港,"['交通', '便利', '，', '南', ' ', '边', '直达', '澳门', '、', '香港', '，', '北面', '直通', '广州', '，', '是', '南来北往', '的', '交通', '要冲', '。']",孙中山.txt
Ns,Ns,"(7, 8)","(9, 10)",澳门,香港,"['交通', '便利', '，', '南', ' ', '边', '直达', '澳门', '、', '香港', '，', '北面', '直通', '广州', '，', '是', '南来北往', '的', '交通', '要冲', '。']",孙中山.txt
Ns,Ns,"(7, 8)","(13, 14)",澳门,广州,"['交通', '便利', '，', '南', ' ', '边', '直达', '澳门', '、', '香港', '，', '北面', '直通', '广州', '，', '是', '南来北往', '的', '交通', '要冲', '。']",孙中山.txt
Ns,Ns,"(9, 10)","(13, 14)",香港,广州,"['交通', '便利', '，', '南', ' ', '边', '直达', '澳门', '、', '香港', '，', '北面', '直通', '广州', '，', '是', '南来北往', '的', '交通', '要冲', '。']",孙中山.txt
Ns,Ns,"(3, 4)","(5, 6)",珠江,南海,"['村庄', '依偎', '在', '珠江', '与', '南海', '的', '旁边', '，', '坐落', '在', '香山', ' ', '县城', '石岐', '和', '澳门', '之间', '。']",孙中山.txt
Ns,Ns,"(5, 6)","(11, 13)",南海,香山 ,"['村庄', '依偎', '在', '珠江', '与', '南海', '的', '旁边', '，', '坐落', '在', '香山', ' ', '县城', '石岐', '和', '澳门', '之间', '。']",孙中山.txt
Ns,Nh,"(11, 13)","(14, 15)",香山 ,石岐,"['村庄', '依偎', '在', '珠江', '与', '南海', '的', '旁边', '，', '坐落', '在', '香山', ' ', '县城', '石岐', '和', '澳门', '之间', '。']",孙中山.txt
Ns,Ns,"(11, 13)","(16, 17)",香山 ,澳门,"['村庄', '依偎', '在', '珠江', '与', '南海', '的', '旁边', '，', '坐落', '在', '香山', ' ', '县城', '石岐', '和', '澳门', '之间', '。']",孙中山.txt
Nh,Ns,"(14, 15)","(16, 17)",石岐,澳门,"['村庄', '依偎', '在', '珠江', '与', '南海', '的', '旁边', '，', '坐落', '在', '香山', ' ', '县城', '石岐', '和', '澳门', '之间', '。']",孙中山.txt
Nh,Ns,"(0, 1)","(5, 6)",孙中山,翠亨村,"['孙中山', '的', '家庭', '，', '就是', '翠亨村', '里', '众多', '贫苦', '佃户', '中', '的', '一户', '。']",孙中山.txt
Nh,Nh,"(0, 1)","(6, 7)",孙中山,孙,"['孙中山', '的', '降临', '，', '既', '给', '孙', '达成', '带来', '喜悦', '，', '又', '给', '孙', '达成', '以', '忧虑', '。']",孙中山.txt
Nh,Nh,"(6, 7)","(13, 14)",孙,孙,"['孙中山', '的', '降临', '，', '既', '给', '孙', '达成', '带来', '喜悦', '，', '又', '给', '孙', '达成', '以', '忧虑', '。']",孙中山.txt
Ns,Nh,"(38, 39)","(45, 46)",隔田乡,杨,"['他', '的', '父亲', '这时', '已', '五十六岁', '了', '，', '他', '感到', '确实', '愧对', '自己', '的', '父亲', '，', '也', '感到', '孤身', ' ', '呆', '在', '澳门', '毕竟', '不是', '长久之计', '，', '于是', '就', '返回', '了', '阔别', '十六年', '的', '家园', '，', '与', '附近', '隔田乡', '（', '今崖口', '乡', '）', '一位', '姓', '杨', '的', '女子', '结了婚', '。']",孙中山.txt
Ns,Ns,"(9, 10)","(12, 13)",中国,英国,"['就是', '在', '这块', '土地', '上', '，', '首先', '吹响', '了', '中国', '人民', '反抗', '英国', '侵略者', '的', '号角', '，', '第一次', '将', '长矛', '大刀', '刺向', '外国', '侵略者', '的', '胸膛', '；']",孙中山.txt
Nh,Ns,"(3, 4)","(6, 7)",洪秀全,花县,"['太平天国运动', '的', '领袖', '洪秀全', '的', '家乡', '花县', '，', '离', '香山', '不过', '几十里', '。']",孙中山.txt
Nh,Ns,"(3, 4)","(9, 10)",洪秀全,香山,"['太平天国运动', '的', '领袖', '洪秀全', '的', '家乡', '花县', '，', '离', '香山', '不过', '几十里', '。']",孙中山.txt
Ns,Ns,"(6, 7)","(9, 10)",花县,香山,"['太平天国运动', '的', '领袖', '洪秀全', '的', '家乡', '花县', '，', '离', '香山', '不过', '几十里', '。']",孙中山.txt
Nh,Nh,"(0, 1)","(6, 7)",道光,杨秀清,"['道光', '三十年', '，', ' ', '他', '与', '杨秀清', '在', '广西', '金田村', '揭竿起义', '。']",孙中山.txt
Nh,Ns,"(6, 7)","(8, 10)",杨秀清,广西金田村,"['道光', '三十年', '，', ' ', '他', '与', '杨秀清', '在', '广西', '金田村', '揭竿起义', '。']",孙中山.txt
Nh,Ns,"(3, 4)","(8, 9)",洪,广西,"['“', '从此', '，', '洪', '天王', '领着', '起义军', '杀出', '广西', '，', '一路', '挺进', '，', '势如破竹', '，', '杀得', '清兵', ' ', '闻风丧胆', '，', '不久', '就', '打下', '了', '南京', '。']",孙中山.txt
Nh,Ns,"(0, 1)","(3, 4)",洪,南京,"['洪', '天王', '把', '南京', '改为', '天', '京', '，', '建立', '了', '咱们', '农民', '自', ' ', '己', '的', '政权', '?']",孙中山.txt
Nh,Ns,"(0, 1)","(6, 7)",洪,京,"['洪', '天王', '把', '南京', '改为', '天', '京', '，', '建立', '了', '咱们', '农民', '自', ' ', '己', '的', '政权', '?']",孙中山.txt
Ns,Ns,"(3, 4)","(6, 7)",南京,京,"['洪', '天王', '把', '南京', '改为', '天', '京', '，', '建立', '了', '咱们', '农民', '自', ' ', '己', '的', '政权', '?']",孙中山.txt
Nh,Nh,"(5, 6)","(12, 13)",冯爽观,洪,"['“', '那', '当然', '，', '”', '冯爽观', '眉飞色舞', '地', '接着', '说', '，', '“', '洪', '天王', '不仅', '有身', '好', '武艺', '，', '尤', ' ', '其', '善于', '调兵遣将', '。']",孙中山.txt
Nh,Ns,"(4, 5)","(10, 11)",洪,永安,"['起义', '后', '不久', '，', '洪', '天王', '指挥', '太平军', '攻下', '了', '永安', '州', '（', '今', '广西', '蒙山县', '）', '。']",孙中山.txt
Ns,Ns,"(10, 11)","(14, 16)",永安,广西蒙山县,"['起义', '后', '不久', '，', '洪', '天王', '指挥', '太平军', '攻下', '了', '永安', '州', '（', '今', '广西', '蒙山县', '）', '。']",孙中山.txt
Nh,Nh,"(2, 3)","(9, 10)",孙中山,孙文,"['从此', '，', '孙中山', '有', '了', '第一个', '学名', '—', '—', '孙文', '。']",孙中山.txt
Nh,Ns,"(9, 10)","(10, 11)",冯氏,宗祠,"['孙家', '亦', '是', '杂姓', '之一', '，', '帝象', '便', '来到', '冯氏', '宗祠', '上学', '。']",孙中山.txt
BOOK,BOOK,"(11, 12)","(13, 14)",《三字经》,《千字文》,"['按', '当时', '学校', '的', '规定', '，', '他', '所读', '的', '，', '不外是', '《三字经》', '、', '《千字文》', '、', '《幼学故事琼林》', '以及', '《大学》', '、']",孙中山.txt
BOOK,BOOK,"(11, 12)","(15, 16)",《三字经》,《幼学故事琼林》,"['按', '当时', '学校', '的', '规定', '，', '他', '所读', '的', '，', '不外是', '《三字经》', '、', '《千字文》', '、', '《幼学故事琼林》', '以及', '《大学》', '、']",孙中山.txt
BOOK,BOOK,"(11, 12)","(17, 18)",《三字经》,《大学》,"['按', '当时', '学校', '的', '规定', '，', '他', '所读', '的', '，', '不外是', '《三字经》', '、', '《千字文》', '、', '《幼学故事琼林》', '以及', '《大学》', '、']",孙中山.txt
BOOK,BOOK,"(13, 14)","(15, 16)",《千字文》,《幼学故事琼林》,"['按', '当时', '学校', '的', '规定', '，', '他', '所读', '的', '，', '不外是', '《三字经》', '、', '《千字文》', '、', '《幼学故事琼林》', '以及', '《大学》', '、']",孙中山.txt
BOOK,BOOK,"(13, 14)","(17, 18)",《千字文》,《大学》,"['按', '当时', '学校', '的', '规定', '，', '他', '所读', '的', '，', '不外是', '《三字经》', '、', '《千字文》', '、', '《幼学故事琼林》', '以及', '《大学》', '、']",孙中山.txt
BOOK,BOOK,"(15, 16)","(17, 18)",《幼学故事琼林》,《大学》,"['按', '当时', '学校', '的', '规定', '，', '他', '所读', '的', '，', '不外是', '《三字经》', '、', '《千字文》', '、', '《幼学故事琼林》', '以及', '《大学》', '、']",孙中山.txt
Nh,Nh,"(6, 7)","(12, 13)",孙文,孙文当,"['说', '着', '，', '老师', '伸手', '拿过', '孙文', '的', '书本', '，', '就要', '让', '孙文当', ' ', '场', '背诵', '。']",孙中山.txt
Nh,Nh,"(1, 2)","(6, 7)",孙文,孙家,"['从', '孙文', '的', '爷爷', '开始', '，', '孙家', '就', '被', '这', '地下', '税', '搅', '得', '困苦', '不堪', '。']",孙中山.txt
