Nh,Nh,"(0, 1)","(6, 7)",易仲铭,荣祥,"['易仲铭', '的', '手', '幽灵', '似的', '滑到', '荣祥', '的', '脸上', '，', '轻轻', '的', '抚摩', '了', '一阵', '，', '他', '把手', '收回', '来', '嗅', '了', '嗅', '，', '有种', '淡淡的', '雪花膏', '味儿', '。']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(0, 1)","(7, 8)",易仲铭,冯惠珍,"['易仲铭', '笑了笑', '：', '""', '不用', '急', '，', '冯惠珍', '早就', '嘱咐', '过', '他', '弟弟', '，', '让', '他', '盯', '着', '你', '大哥', '，', '一有', '行动', '的话', '就', '先拦', '下来', '再说', '。']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(1, 2)","(5, 6)",惠珍,荣祥,"['""', '惠珍', '她', '......', '""', '荣祥', '似乎', '是', '有点', '困惑', '，', '说', '了', '一半', '，', '却', '又', '咽下', '后', '半句', '。']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(0, 1)","(3, 4)",易仲铭,荣祥,"['易仲铭', '抬手', '摸摸', '荣祥', '的', '短发', '，', '很', '温和', '的', '说道', '：', '""', '我', '可以', '帮', '你', '，', '也', '可以', '帮', '你', '大哥', '。']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(1, 2)","(6, 7)",易,荣祥,"['根据', '易', '先生', '的', '安排', '，', '荣祥', '开始', '在', '家中', '卧床', '生病', '。']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(4, 5)","(8, 9)",荣祥,易仲铭,"['丧礼', '完后', '不久', '，', '荣祥', '有', '一次', '质问', '易仲铭', '：', '""', '为什么', '要', '杀', '冯惠珍', '？']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(8, 9)","(14, 15)",易仲铭,冯惠珍,"['丧礼', '完后', '不久', '，', '荣祥', '有', '一次', '质问', '易仲铭', '：', '""', '为什么', '要', '杀', '冯惠珍', '？']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(3, 4)","(9, 10)",荣祥,荣祥,"['他', '能', '领会', '荣祥', '的', '每', '一个', '眼神', '，', '荣祥', '成天', '的', '不同', '他', '说', '一句', '话', '，', '双方', '已经', '心有灵犀', '，', '不点', '也', '通', '了', '。']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(18, 19)","(20, 21)",荣祥,小孟,"['他', '没有', '亲人', '，', '没有', '朋友', '，', '没有', '同事', '，', '在', '这', '世上', '他', '只有', '一个', '身份', '：', '荣祥', '的', '小孟', '。']",民国遗事1931 BY 尼罗.txt
Nh,Ns,"(16, 17)","(23, 24)",中岛秀雄,长春,"['小孟', '回身', '从', '衣架', '上', '拿来', '长裤', '衬衫', '：', '""', '下面', '人', '通报', '，', '说', '叫', '中岛秀雄', '，', '是', '个', '中佐', '，', '从', '长春', '来', '的', '。']",民国遗事1931 BY 尼罗.txt
Ns,Nh,"(3, 4)","(6, 7)",中岛秀雄,荣祥,"['好容易', '到', '了', '中岛秀雄', '跟前', '，', '荣祥', '暗暗', '松', '了', '口气', '，', '慢慢', '的', '坐', '到', '对面', '的', '沙发', '上', '-', '-', '-', '-', '-', '全身', '都', '靠', '在', '沙发', '上', '，', '貌似', '慵懒', '舒服', '的', '坐姿', '，', '其实', '也', '是', '不得已', '，', '可惜', '有苦', '说不出', '。']",民国遗事1931 BY 尼罗.txt
Nh,Ns,"(0, 1)","(3, 4)",中岛秀雄,日本,"['中岛秀雄', '一如', '所有', '日本', '军人', '一样', '，', '军装', '整齐', '，', '腰背', '笔直', '的', '坐在', '那里', '，', '因为', '年纪', '并不大', '，', '所以', '没有', '蓄', '小胡子', '。']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(1, 2)","(4, 5)",中岛秀雄,荣祥,"['待', '中岛秀雄', '说完', '，', '荣祥', '因为', '行动不便', '，', '又', '不', '擅', '言辞', '，', '所以', '只好', '在', '表情', '和', '态度', '上', '补足', '礼貌', '，', '笑', '得分', '外', '好看', '：', '""', '哦', '，', '是', '中岛', '先生', '，', '欢迎', '欢迎', '。']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(0, 1)","(6, 7)",荣祥,小孟,"['荣祥', '扶', '着', '沙发', '把手', '，', '小孟', '在', '旁边', '又', '加', '了', '把', '劲儿', '，', '把', '他', '托', '了', '起来', '。']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(0, 1)","(6, 7)",中岛秀雄,荣,"['中岛秀雄', '看', '得', '奇怪', '：', '""', '荣', '先生', '，', '您', '可是', '有恙', '在', '身', '？']",民国遗事1931 BY 尼罗.txt
Nh,Ns,"(0, 1)","(4, 5)",荣祥,北平,"['荣祥', '，', '这位', '是从', '北平', '来', '的', '傅', '靖远', '。']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(0, 1)","(2, 3)",荣祥,傅,"['荣祥', '与', '傅', '靖远', '相互', '点头', '示意', '。']",民国遗事1931 BY 尼罗.txt
Nh,Ns,"(1, 2)","(2, 3)",傅,靖远,"['可是', '傅', '靖远', '当', '记者', '的', '，', '每日', '都', '与', '北平', '总社', '联系', '，', '消息', '分外', '灵通', '。']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(6, 7)","(13, 14)",荣祥,傅先生,"['他', '在', '这厢', '胡思乱想', '，', '那边', '荣祥', '却', '向', '他', '问道', '：', '""', '傅先生', '不是', '本地人', '吧', '？']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(24, 25)","(30, 31)",赵航森,赵航森,"['卓别林', '的', '片子', '的确', '是', '好笑', '，', '院内', '众人', '正乐', '的', '前仰后合', '时', '，', '忽然', '有人', '猫', '着', '腰', '溜', '了', '过来', '，', '俯在', '赵航森', '耳边', '说', '了', '几句话', '，', '赵航森', '脸色', '一变', '，', '匆匆', '对荣祥', '说道', '：', '""', '不得了', '，', '家里', '有事', '，', '我', '得', '先走一步', '。']",民国遗事1931 BY 尼罗.txt
Nh,Ns,"(4, 5)","(5, 6)",傅,靖远,"['""', '然后', '又', '向', '傅', '靖远', '告', '了', '别', '，', '便', '快步', '向', '后面', '的', '大门', '走', '去', '。']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(0, 1)","(3, 4)",荣祥,赵航森,"['荣祥', '是', '坐', '赵航森', '的', '汽车', '来', '的', '，', '现在', '赵航森先', '走', '了', '，', '他', '站', '在', '电影院', '门口', '，', '倒', '有些', '茫然', '。']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(3, 4)","(10, 11)",赵航森,赵航森先,"['荣祥', '是', '坐', '赵航森', '的', '汽车', '来', '的', '，', '现在', '赵航森先', '走', '了', '，', '他', '站', '在', '电影院', '门口', '，', '倒', '有些', '茫然', '。']",民国遗事1931 BY 尼罗.txt
Nh,Ns,"(26, 27)","(27, 28)",傅,靖远,"['荣祥', '稍微', '偏', '了', '头', '，', '斜睨', '着', '傅', '靖远', '，', '一双', '眼睛', '水', '盈盈', '的', '，', '表情', '却是', '强势', '的', '峻整', '，', '他', '正在', '思考', '傅', '靖远', '的', '提议', '，', '不知', '怎么', '的', '，', '他', '今天', '格外', '的', '不想', '一个', '人', '独处', '，', '有种', '迷迷茫茫', '的', '恐怖', '预感', '。']",民国遗事1931 BY 尼罗.txt
Nh,Ns,"(0, 1)","(1, 2)",傅,靖远,"['傅', '靖远', '将', '它', '推给', '荣祥', '，', '荣祥', '摇摇头', '，', '把', '菜单', '又', '推', '了', '回去', '，', '心中', '只是', '惴惴不安', '。']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(0, 1)","(7, 8)",傅,荣祥,"['傅', '靖远', '将', '它', '推给', '荣祥', '，', '荣祥', '摇摇头', '，', '把', '菜单', '又', '推', '了', '回去', '，', '心中', '只是', '惴惴不安', '。']",民国遗事1931 BY 尼罗.txt
Ns,Nh,"(1, 2)","(7, 8)",靖远,荣祥,"['傅', '靖远', '将', '它', '推给', '荣祥', '，', '荣祥', '摇摇头', '，', '把', '菜单', '又', '推', '了', '回去', '，', '心中', '只是', '惴惴不安', '。']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(0, 1)","(6, 7)",荣祥,傅,"['荣祥', '骤然', '爆发', '的', '咳嗽', '把', '傅', '靖远', '吓了一跳', '。']",民国遗事1931 BY 尼罗.txt
Nh,Ns,"(0, 1)","(7, 8)",荣祥,靖远,"['荣祥', '骤然', '爆发', '的', '咳嗽', '把', '傅', '靖远', '吓了一跳', '。']",民国遗事1931 BY 尼罗.txt
Nh,Ns,"(6, 7)","(7, 8)",傅,靖远,"['荣祥', '骤然', '爆发', '的', '咳嗽', '把', '傅', '靖远', '吓了一跳', '。']",民国遗事1931 BY 尼罗.txt
Nh,Ns,"(0, 1)","(1, 2)",傅,靖远,"['傅', '靖远', '一', '摆手', '：', '""', '叫', '我', '靖远', '就', '成', '。']",民国遗事1931 BY 尼罗.txt
Ns,Ns,"(1, 2)","(8, 9)",靖远,靖远,"['傅', '靖远', '一', '摆手', '：', '""', '叫', '我', '靖远', '就', '成', '。']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(0, 2)","(5, 6)",傅靖远,荣祥,"['傅', '靖远', '却', '不', '晓得', '荣祥', '的', '心思', '，', '他', '擦', '了', '擦', '镜片', '，', '又', '重新', '戴上', '，', '立刻', '又', '变回', '斯文', '人士', '。']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(0, 1)","(2, 4)",荣祥,傅靖远,"['荣祥', '邀请', '傅', '靖远', '进去', '坐坐', '，', '傅', '靖远', '婉言谢绝', '了', '，', '因为', '他', '对', '眼前', '这种', '巍峨', '的', '灰色', '建筑物', '向来', '没有', '好感', '。']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(0, 1)","(6, 7)",荣,祥,"['荣', '-', '-', '-', '-', '-', '祥', '-', '-', '-', '-', '-', '-', '-', '很', '吉利', '，', '可是', '没有', '任何', '诗意', '可言', '。']",民国遗事1931 BY 尼罗.txt
Nh,Ns,"(3, 4)","(4, 5)",傅,靖远,"['这个', '晚上', '，', '傅', '靖远', '自觉', '着', '做梦', '似的', '，', '飘飘忽忽', '洗', '了', '澡', '，', '然后', '胡思乱想', '的', '上', '了', '床', '。']",民国遗事1931 BY 尼罗.txt
Nh,Ns,"(9, 10)","(10, 11)",傅,靖远,"['那边', '荣祥', '轻轻', '笑', '了', '两声', '，', '这', '是', '傅', '靖远', '第一次', '听到', '他', '笑', '：', '""', '昨天', '多谢', '你', '送', '我', '回来', '。']",民国遗事1931 BY 尼罗.txt
Nh,Ns,"(0, 1)","(1, 2)",傅,靖远,"['傅', '靖远', '不', '自觉', '的', '就要', '微笑', '：', '""', '真巧', '，', '我们', '都', '是', '踩', '着', '点儿', '来', '的', '。']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(0, 1)","(4, 5)",荣祥,小孟,"['荣祥', '自然', '不会', '将', '小孟', '介绍', '给', '傅', '靖远', '。']",民国遗事1931 BY 尼罗.txt
Ns,Nh,"(4, 5)","(8, 9)",靖远,傅,"['他', '一路', '只', '同傅', '靖远', '有说有笑', '，', '以至于', '傅', '靖远', '有些', '困惑', '，', '不知', '这个', '黑衣', '男孩', '到底', '是不是', '荣祥', '的', '人', '。']",民国遗事1931 BY 尼罗.txt
Ns,Ns,"(4, 5)","(9, 10)",靖远,靖远,"['他', '一路', '只', '同傅', '靖远', '有说有笑', '，', '以至于', '傅', '靖远', '有些', '困惑', '，', '不知', '这个', '黑衣', '男孩', '到底', '是不是', '荣祥', '的', '人', '。']",民国遗事1931 BY 尼罗.txt
Nh,Ns,"(8, 9)","(9, 10)",傅,靖远,"['他', '一路', '只', '同傅', '靖远', '有说有笑', '，', '以至于', '傅', '靖远', '有些', '困惑', '，', '不知', '这个', '黑衣', '男孩', '到底', '是不是', '荣祥', '的', '人', '。']",民国遗事1931 BY 尼罗.txt
Nh,Ns,"(0, 1)","(1, 2)",傅,靖远,"['傅', '靖远', '想到', '这里', '，', '突然', '感觉', '有些', '败坏', '情绪', '。']",民国遗事1931 BY 尼罗.txt
Nh,Ns,"(0, 1)","(1, 2)",傅,靖远,"['傅', '靖远', '看', '得', '忍俊不禁', '，', '下意识', '将', '糖', '碟子', '拿', '过来', '，', '把', '里面', '的', '米', '花糖', '都', '掰', '成', '了', '两半', '，', '发觉', '荣祥', '惊异', '的', '看', '了', '过来', '，', '他', '把', '碟子', '放到', '荣祥', '面前', '：', '""', '这样', '吃', '起来', '是不是', '就', '方便', '多', '了', '？']",民国遗事1931 BY 尼罗.txt
Nh,Ns,"(0, 1)","(1, 2)",傅,靖远,"['傅', '靖远', '有些', '奇怪', '：', '""', '那', '你', '约', '我', '到', '戏园子', '来', '？']",民国遗事1931 BY 尼罗.txt
Nh,Ns,"(0, 1)","(1, 2)",傅,靖远,"['傅', '靖远', '也', '站', '起来', '：', '""', '天', '还', '早', '，', '要', '不', '我们', '先', '去', '吃饭', '，', '然后', '你', '到', '我家', '坐坐', '-', '-', '-', '-', '-', '-', '-', '-', '反正', '我', '一个', '人', '回家', '也', '无聊', '的', '很', '。']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(1, 2)","(6, 7)",荣祥,傅,"['把', '荣祥', '领进', '家中', '时', '，', '傅', '靖远', '忽然', '觉得', '头嗡', '的', '一声', '-', '-', '-', '-', '-', '-', '刚才', '一直', '都', '太', '得意忘形', '了', '，', '竟', '忘记', '单身汉', '的', '家', '是', '没法', '让', '人', '参观', '的', '。']",民国遗事1931 BY 尼罗.txt
Nh,Ns,"(1, 2)","(7, 8)",荣祥,靖远,"['把', '荣祥', '领进', '家中', '时', '，', '傅', '靖远', '忽然', '觉得', '头嗡', '的', '一声', '-', '-', '-', '-', '-', '-', '刚才', '一直', '都', '太', '得意忘形', '了', '，', '竟', '忘记', '单身汉', '的', '家', '是', '没法', '让', '人', '参观', '的', '。']",民国遗事1931 BY 尼罗.txt
Nh,Ns,"(6, 7)","(7, 8)",傅,靖远,"['把', '荣祥', '领进', '家中', '时', '，', '傅', '靖远', '忽然', '觉得', '头嗡', '的', '一声', '-', '-', '-', '-', '-', '-', '刚才', '一直', '都', '太', '得意忘形', '了', '，', '竟', '忘记', '单身汉', '的', '家', '是', '没法', '让', '人', '参观', '的', '。']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(0, 1)","(6, 7)",荣祥,傅,"['荣祥', '没想到', '，', '自己', '竟然', '在', '傅', '靖远', '的', '公寓', '里', '睡', '了', '一觉', '。']",民国遗事1931 BY 尼罗.txt
Nh,Ns,"(0, 1)","(7, 8)",荣祥,靖远,"['荣祥', '没想到', '，', '自己', '竟然', '在', '傅', '靖远', '的', '公寓', '里', '睡', '了', '一觉', '。']",民国遗事1931 BY 尼罗.txt
Nh,Ns,"(6, 7)","(7, 8)",傅,靖远,"['荣祥', '没想到', '，', '自己', '竟然', '在', '傅', '靖远', '的', '公寓', '里', '睡', '了', '一觉', '。']",民国遗事1931 BY 尼罗.txt
Nh,Ns,"(0, 1)","(1, 2)",傅,靖远,"['傅', '靖远', '把手', '伸过去', '搂住', '他', '的', '肩膀', '，', '让', '他', '靠', '在', '自己', '肩上', '：', '""', '想', '睡', '就', '多', '睡', '会儿', '。']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(0, 1)","(5, 6)",荣祥,傅,"['荣祥', '把', '脸', '贴', '在', '傅', '靖远', '的', '肩上', '，', '很', '舒服', '温暖', '的', '姿势', '，', '他', '却', '心中', '突然', '一', '紧', '。']",民国遗事1931 BY 尼罗.txt
Nh,Ns,"(0, 1)","(6, 7)",荣祥,靖远,"['荣祥', '把', '脸', '贴', '在', '傅', '靖远', '的', '肩上', '，', '很', '舒服', '温暖', '的', '姿势', '，', '他', '却', '心中', '突然', '一', '紧', '。']",民国遗事1931 BY 尼罗.txt
Nh,Ns,"(5, 6)","(6, 7)",傅,靖远,"['荣祥', '把', '脸', '贴', '在', '傅', '靖远', '的', '肩上', '，', '很', '舒服', '温暖', '的', '姿势', '，', '他', '却', '心中', '突然', '一', '紧', '。']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(0, 1)","(3, 5)",荣祥,傅靖远,"['荣祥', '现在', '与', '傅', '靖远', '是', '天天', '要', '见面', '。']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(25, 26)","(29, 30)",荣祥,荣,"['然后', '他', '看到', '荣祥', '嘴角', '一勾', '，', '笑微微', '的', '似乎', '又', '要', '同', '他', '打', '太极', '，', '便', '不顾', '失礼', '，', '索性', '抬手', '制止', '了', '荣祥', '的话', '：', '""', '荣', '将军', '，', '我', '知道', '您', '是', '个', '很', '识时务', '的', '、', '年轻有为', '的', '将才', '。']",民国遗事1931 BY 尼罗.txt
Nh,Ns,"(20, 21)","(24, 25)",荣,满洲,"['""', '说', '到', '这里', '，', '中岛秀雄', '似乎', '有些', '困惑', '似的', '探', '了', '探', '身子', '：', '""', '我', '不', '明白', '，', '荣', '将军', '您', '是', '满洲', '人', '，', '为什么', '要', '去', '帮助', '中国政府', '呢', '？']",民国遗事1931 BY 尼罗.txt
Ns,Ns,"(0, 1)","(5, 6)",那中岛,满洲,"['那中岛', '中佐', '觉得', '我', '作为', '满洲', '人', '，', '站', '在', '关东军', '这', '一方', '就', '合适', '了', '？']",民国遗事1931 BY 尼罗.txt
Ns,Ni,"(5, 6)","(10, 11)",满洲,关东军,"['那中岛', '中佐', '觉得', '我', '作为', '满洲', '人', '，', '站', '在', '关东军', '这', '一方', '就', '合适', '了', '？']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(0, 1)","(2, 3)",中岛秀雄,荣祥,"['中岛秀雄', '见', '荣祥', '终于', '触及', '到', '实质性', '内容', '，', '心中', '一喜', '，', '却', '将', '声音', '更', '压低', '了', '一些', '：', '""', '荣', '将军', '，', '我们', '日本', '的', '天皇', '陛下', '对于', '宣统皇帝', '陛下', '的', '遭遇', '，', '一直', '是', '颇为', '同情', '的', '。']",民国遗事1931 BY 尼罗.txt
Nh,Ns,"(21, 22)","(25, 26)",荣,日本,"['中岛秀雄', '见', '荣祥', '终于', '触及', '到', '实质性', '内容', '，', '心中', '一喜', '，', '却', '将', '声音', '更', '压低', '了', '一些', '：', '""', '荣', '将军', '，', '我们', '日本', '的', '天皇', '陛下', '对于', '宣统皇帝', '陛下', '的', '遭遇', '，', '一直', '是', '颇为', '同情', '的', '。']",民国遗事1931 BY 尼罗.txt
Ni,Ni,"(0, 1)","(2, 5)",关东军,满洲皇帝陛下,"['关东军', '同', '满洲', '皇帝', '陛下', '是', '永远', '同心同德', '的', '，', '所以', '请荣', '将军', '放心', '，', '我们', '合作', '，', '既', '是', '为了', '我们', '双方', '的', '利益', '，', '也', '是', '为了', '满洲', '所有', '百姓', '的', '福祉', '！']",民国遗事1931 BY 尼罗.txt
Ns,Ns,"(0, 1)","(3, 4)",满洲,亚洲,"['满洲', '，', '是', '亚洲', '最', '富饶', '的', '地方', '。']",民国遗事1931 BY 尼罗.txt
Ns,Ns,"(14, 15)","(17, 18)",中国,满洲,"['煤', '、', '石油', '、', '铁路', '、', '工业', '、', '应有尽有', '，', '每年', '有', '上百万', '的', '中国', '穷人', '逃来', '满洲', '，', '在', '我们', '日满', '两国人民', '的', '共同', '建设', '下', '，', '满洲', '一定', '会', '重振', '大清', '时期', '的', '辉煌', '！']",民国遗事1931 BY 尼罗.txt
Ni,Nh,"(0, 1)","(5, 6)",关东军,荣,"['关东军', '是', '诚心诚意', '的', '欢迎', '荣', '将军', '的', '加入', '。']",民国遗事1931 BY 尼罗.txt
Nh,Ns,"(0, 1)","(5, 6)",易仲铭,奉天,"['易仲铭', '没想到', '，', '自己', '回到', '奉天', '时会', '受到', '荣祥', '如此', '的', '热烈欢迎', '。']",民国遗事1931 BY 尼罗.txt
Ns,Nh,"(5, 6)","(8, 9)",奉天,荣祥,"['易仲铭', '没想到', '，', '自己', '回到', '奉天', '时会', '受到', '荣祥', '如此', '的', '热烈欢迎', '。']",民国遗事1931 BY 尼罗.txt
Ni,Nh,"(1, 3)","(9, 10)",日本关东军,中岛秀雄,"['""', '日本', '关东军', '的', '一个', '中佐', '，', '名字', '叫做', '中岛秀雄', '的', '，', '易', '先生', '知道', '吗', '？']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(9, 10)","(12, 13)",中岛秀雄,易,"['""', '日本', '关东军', '的', '一个', '中佐', '，', '名字', '叫做', '中岛秀雄', '的', '，', '易', '先生', '知道', '吗', '？']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(0, 1)","(7, 8)",荣祥,易仲铭,"['荣祥', '有点', '意外', '，', '扭头', '看', '了', '易仲铭', '一眼', '：', '""', '你', '认识', '他', '？']",民国遗事1931 BY 尼罗.txt
Ns,Nh,"(2, 3)","(5, 6)",西安,易仲铭,"['去', '了', '西安', '一趟', '，', '易仲铭', '似乎', '是', '又', '瘦', '了', '一些', '，', '皮肤', '青白', '的', '几乎', '透明', '。']",民国遗事1931 BY 尼罗.txt
Ns,Nh,"(3, 4)","(9, 10)",西安,傅,"['""', '这次', '去', '西安', '，', '我', '顺便去', '拜会', '了', '傅', '仰山', '。']",民国遗事1931 BY 尼罗.txt
Ns,Ns,"(3, 4)","(10, 11)",西安,仰山,"['""', '这次', '去', '西安', '，', '我', '顺便去', '拜会', '了', '傅', '仰山', '。']",民国遗事1931 BY 尼罗.txt
Nh,Ns,"(9, 10)","(10, 11)",傅,仰山,"['""', '这次', '去', '西安', '，', '我', '顺便去', '拜会', '了', '傅', '仰山', '。']",民国遗事1931 BY 尼罗.txt
Ns,Nh,"(0, 1)","(4, 5)",西安,李大帅,"['西安', '的', '市长', '是', '李大帅', '的', '部下', '，', '也', '自有一套', '人马', '-', '-', '-', '-', '-', '-', '-', '真是', '乱', '成', '一锅粥', '。']",民国遗事1931 BY 尼罗.txt
Nh,Ns,"(0, 1)","(2, 3)",荣祥,西安,"['荣祥', '对', '西安', '的', '情形', '是', '一点', '也', '不感兴趣', '。']",民国遗事1931 BY 尼罗.txt
Nh,Ns,"(0, 1)","(7, 8)",荣祥,日本,"['荣祥', '忽然', '心思', '一动', '：', '若', '是', '日本', '人', '不用', '自己', '让出', '地盘', '的话', '，', '或许', '也', '可以', '假以辞色', '的', '先', '敷衍', '上', '一阵', '，', '只是', '怕', '同', '日本', '人', '走', '的', '太近', '，', '以后', '想', '脱身', '就', '难', '了', '。']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(11, 12)","(14, 15)",荣祥,荣祥,"['易仲铭取', '下', '口中', '咬', '着', '的', '雪茄', '，', '淡淡的', '扫', '了', '荣祥', '一眼', '，', '荣祥', '看起来', '气色', '很', '不错', '，', '一张', '脸', '白里透红', '的', '，', '愈发', '衬', '的', '一头', '短发', '乌黑', '。']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(1, 3)","(9, 10)",傅靖远,荣祥,"['只是', '傅', '靖远', '那种', '疲惫', '严肃', '的', '神气', '让', '荣祥', '觉得', '有些', '异样', '-', '-', '-', '-', '-', '-', '-', '-', '他', '不安', '的', '换', '了', '个', '坐姿', '：', '""', '我', '有点', '事', '，', '一直', '很', '忙', '。']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(0, 2)","(8, 9)",傅靖远,小祥,"['傅', '靖远', '似乎', '是', '有些', '难过', '：', '""', '小祥', '，', '我', '总', '相信', '，', '你', '是', '有', '苦衷', '的', '是不是', '？']",民国遗事1931 BY 尼罗.txt
Nh,Ns,"(0, 2)","(4, 5)",傅靖远,北平,"['傅', '靖远', '早上', '接到', '北平', '邮来', '的', '报纸', '时', '，', '是', '大吃一惊', '的', '。']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(8, 9)","(10, 11)",靖远,荣祥,"['因为', '二人', '相好', '在', '先', '，', '所以', '傅', '靖远', '对于', '荣祥', '，', '总', '不忍心', '往坏', '里', '想', '。']",民国遗事1931 BY 尼罗.txt
Nh,Nh,"(25, 26)","(30, 31)",荣祥,小祥,"['沉默', '了', '一会儿', '，', '他', '见', '荣祥', '还是', '垂着头', '不', '说话', '，', '以为', '是', '自己', '刚才', '的', '言辞', '打动', '了', '他', '，', '便', '伸手', '握住', '荣祥', '的', '指尖', '：', '""', '小祥', '，', '你', '听', '我', '一句', '，', '不要', '再同', '日本', '人', '来往', '了', '。']",民国遗事1931 BY 尼罗.txt
