0.0,胡,《论国故学》,"['五四运动', '后', '，', '胡', '适于', '一九一九年', '下半年', '接连', '发表', '《井田辨》', '、', '《论国故学》', '等', '文章', '，', '在', '学术', '上', '打', '起', '了', '“', '整理', '国故', '”', '的', '旗号', '，', '并', '于', '一九二二年', '五月', '和', '一九二三年', '一月', '创办', '了', '提倡', '整理', '国故', '的', '《读书杂志》', '、', '《国学季刊》', '。']","(3, 4)","(11, 12)"
0.0,李达,《马克思学说与中国无产阶级》,"['其中', '比较', '重要', '的', '有', '李达', '的', '《讨论社会主义并质梁任公》', '、', '《社会革命底商榷》', '，', '陈独秀', '的', '《社会主义批评》', '，', '李大钊', '的', '《中国的社会主义与世界的资本主义》', '，', '蔡和森', '的', '《马克思学说与中国无产阶级》', '等', '。']","(5, 6)","(21, 22)"
0.0,张,《由内地旅行而得之又一教训》,"['一九二○年', '十月', '间', '，', '张东荪', '等', '陪同', '罗素', '到', '湖南', '讲演', '，', '张', '回', '上海', '后', '于', '十一月', '发表', '《由内地旅行而得之又一教训》', '等', '文', '，', '说', '中国', '当务之急', '是', '开发', '实业', '，', '不', '是', '宣传', '什么', '主义', '，', '当然', '更', '不', '是', '进行', '社会主义', '运动', '。']","(12, 13)","(19, 20)"
0.0,毛泽东,《毛泽东选集》,"['①', '毛泽东', '：', '《唯心历史观的破产》', '，', '《毛泽东选集》', '，', '第一', '四五', '一', '页', '。']","(1, 2)","(5, 6)"
-0.4,梁漱溟,《努力周报》,"['一九二二年', '五月', '，', '蔡元培', '、', '梁漱溟', '、', '胡适', '、', '王宠惠', '等', '人', '在', '《努力周报》', '第二', '期', '上', '发表', '《我们的政治主张》', '一', '文', '，', '提出', '组织', '一个', '“', '好', '政府', '”', '，', '“', '作为', '现在', '改革', '中国', '政治', '的', '最低', '限度', '的', '要求', '”', '。']","(5, 6)","(13, 14)"
0.0,列宁,《马克思传》,"['一九一九年', '六月', '至', '一九二○年', '五月', '，', '上海', '发行', '的', '报刊', '中', '有关', '马克思主义', '著作', '的', '翻译', '或', '介绍', '主要', '有', '：', '马克思', '的', '《劳动与资本》', '、', '《马氏唯物史观概要》', '、', '《鲍尔雪佛克之排斥与要求》', '（', '即', '列宁', '的', '《俄国的政党和无产阶级的任务》', '的', '节译', '）', '、', '《商品生产的性质》', '、', '《马克思传》', '、', '《科学的社会主义》', '、', '《建设中的苏维埃》', '（', '即', '列宁', '的', '《苏维埃政权的当前任务》', '的', '节译', '）', '等等', '。']","(46, 47)","(39, 40)"
0.0,陈独秀,《吾人最后之觉悟》,"['②', '陈独秀', '：', '《吾人最后之觉悟》', '，', '《新青年》', '一', '卷', '六', '号', '，', '一九一六年', '二月', '十五日', '出版', '。']","(1, 2)","(3, 4)"
0.0,陈独秀,《造国论》,"['一九二二年', '九月', '出版', '的', '《向导》', '第二', '期', '上', '，', '发表', '了', '陈独秀', '的', '《造国论》', '一', '文', '，', '对', '党', '的', '民主革命', '纲领', '作', '了', '扼要', '的', '解释', '和', '发挥', '。']","(11, 12)","(13, 14)"
0.0,史维焕,《我国宪法应明定国民之生存权》,"['②', '史维焕', '：', '《我国宪法应明定国民之生存权》', '，', '同', '上', '。']","(1, 2)","(3, 4)"
0.30102999566398114,陈独秀,《谈政治》,"['④', '陈独秀', '：', '《谈政治》', '，', '《新青年》', '八', '卷', '一', '号', '，', '一九二○年', '九月', '出版', '。']","(1, 2)","(3, 4)"
0.0,毛泽东,《毛泽东选集》,"['①', '毛泽东', '：', '《论人民民主专政》', '，', '《毛泽东选集》', '，', '第一', '四○八', '页', '。']","(1, 2)","(5, 6)"
0.0,李大钊,《马克思学说与中国无产阶级》,"['其中', '比较', '重要', '的', '有', '李达', '的', '《讨论社会主义并质梁任公》', '、', '《社会革命底商榷》', '，', '陈独秀', '的', '《社会主义批评》', '，', '李大钊', '的', '《中国的社会主义与世界的资本主义》', '，', '蔡和森', '的', '《马克思学说与中国无产阶级》', '等', '。']","(15, 16)","(21, 22)"
0.0,祺瑞,《约法》,"['但是', '，', '北洋军阀', '从', '袁世凯', '到', '段', '祺瑞', '，', '再', '到', '曹锟', '和', '吴佩孚', '，', '却', '都', '把', '《约法》', '和', '国会', '作为', '玩弄', '政治', '阴谋', '和', '争夺', '权势', '的', '招牌', '。']","(7, 8)","(18, 19)"
0.0,毛泽东,《唯心历史观的破产》,"['①', '毛泽东', '：', '《唯心历史观的破产》', '，', '《毛泽东选集》', '，', '第一', '四五', '一', '页', '。']","(1, 2)","(3, 4)"
0.0,蔡和森,《蔡和森的十二篇文章》,"['②', '蔡和森', '：', '《中国共产党史的发展》', '（', '提纲', '）', '（', '一九二六年', '）', '，', '《蔡和森的十二篇文章》', '，', '第四', '二', '、', '四', '一']","(1, 2)","(11, 12)"
0.0,汤尔,《我们的政治主张》,"['一九二二年', '九月', '，', '在', '吴佩孚', '支持', '下', '，', '曾', '在', '《我们的政治主张》', '上', '签名', '的', '王宠惠', '、', '罗文干', '、', '汤尔', '和', '等', '入阁', '，', '王宠惠', '为', '国务', '总理', '。']","(18, 19)","(10, 11)"
-1.0,李,《宪法问题与中国》,"['①', '李', '三', '无', '：', '《宪法问题与中国》', '，', '《东方杂志》', '第十九', '卷', '第二十一', '号', '，', '一九二二年', '十一月', '十日', '出版', '。']","(1, 2)","(5, 6)"
0.30102999566398114,李大钊,《社会革命底商榷》,"['其中', '比较', '重要', '的', '有', '李达', '的', '《讨论社会主义并质梁任公》', '、', '《社会革命底商榷》', '，', '陈独秀', '的', '《社会主义批评》', '，', '李大钊', '的', '《中国的社会主义与世界的资本主义》', '，', '蔡和森', '的', '《马克思学说与中国无产阶级》', '等', '。']","(15, 16)","(9, 10)"
0.0,达林,《中国回忆录》,"['①', '〔', '苏', '〕', '达林', '：', '《中国回忆录》', '，', '第一', '二', '六', '页', '。']","(4, 5)","(6, 7)"
0.0,王宠惠,《我们的政治主张》,"['一九二二年', '五月', '，', '蔡元培', '、', '梁漱溟', '、', '胡适', '、', '王宠惠', '等', '人', '在', '《努力周报》', '第二', '期', '上', '发表', '《我们的政治主张》', '一', '文', '，', '提出', '组织', '一个', '“', '好', '政府', '”', '，', '“', '作为', '现在', '改革', '中国', '政治', '的', '最低', '限度', '的', '要求', '”', '。']","(9, 10)","(18, 19)"
0.0,陈望道,《社会主义史》,"['一九一九年', '、', '一九二○年', '翻译', '出版', '的', '马克思主义', '书籍', '有', '《共产党宣言》', '（', '陈望道', '译', '）', '、', '《资本论入门》', '和', '《社会主义史》', '。']","(11, 12)","(17, 18)"
-0.4,邓中夏,《中国青年》,"['一九二三年', '左右', '，', '共产党人', '邓中夏', '、', '恽代英', '、', '萧楚女', '等', '，', '在', '《中国青年》', '上', '发表', '了', '若干', '篇', '关于', '文学', '的', '文章', '，', '宣传', '了', '初步', '的', '马克思主义', '的', '文学', '主张', '。']","(4, 5)","(12, 13)"
-0.09897000433601888,马克思,《我的马克思主义观》,"['他', '的', '《我的马克思主义观》', '比较', '系统', '地', '全面', '地', '介绍', '了', '马克思', '的', '学说', '。']","(10, 11)","(2, 3)"
0.0,胡适,《努力周报》,"['一九二二年', '五月', '，', '蔡元培', '、', '梁漱溟', '、', '胡适', '、', '王宠惠', '等', '人', '在', '《努力周报》', '第二', '期', '上', '发表', '《我们的政治主张》', '一', '文', '，', '提出', '组织', '一个', '“', '好', '政府', '”', '，', '“', '作为', '现在', '改革', '中国', '政治', '的', '最低', '限度', '的', '要求', '”', '。']","(7, 8)","(13, 14)"
0.0,毛泽东,《论人民民主专政》,"['②', '毛泽东', '：', '《论人民民主专政》', '，', '《毛泽东选集》', '，', '第一', '四○八', '页', '。']","(1, 2)","(3, 4)"
0.0,李达,《社会革命底商榷》,"['其中', '比较', '重要', '的', '有', '李达', '的', '《讨论社会主义并质梁任公》', '、', '《社会革命底商榷》', '，', '陈独秀', '的', '《社会主义批评》', '，', '李大钊', '的', '《中国的社会主义与世界的资本主义》', '，', '蔡和森', '的', '《马克思学说与中国无产阶级》', '等', '。']","(5, 6)","(9, 10)"
0.0,李大钊,《每周评论》,"['李大钊', '在', '看到', '胡适', '的', '文章', '以后', '，', '写', '了', '《再论问题与主义》', '一', '文', '，', '发表', '在', '八月', '十七日', '出版', '的', '《每周评论》', '上', '。']","(0, 1)","(20, 21)"
0.0,李大钊,《狱中自述》,"['③', '李大钊', '：', '《狱中自述》', '。']","(1, 2)","(3, 4)"
-0.09897000433601888,梁漱溟,《东西文化及其哲学》,"['东方', '文化', '优越论', '的', '代表作', '是', '梁漱溟', '的', '《东西文化及其哲学》', '。']","(6, 7)","(8, 9)"
0.0,陈独秀,《新青年》,"['④', '陈独秀', '：', '《谈政治》', '，', '《新青年》', '八', '卷', '一', '号', '，', '一九二○年', '九月', '出版', '。']","(1, 2)","(5, 6)"
0.30102999566398114,陈独秀,《谈政治》,"['③', '陈独秀', '：', '《谈政治》', '，', '《新青年》', '八', '卷', '一', '号', '，', '一九二○年', '九月', '出版', '。']","(1, 2)","(3, 4)"
0.0,李大钊,《新青年》,"['①', '李大钊', '：', '《布尔什维主义的胜利》', '，', '《新青年》', '五', '卷', '五', '号', '，', '一九一八年', '十一月', '十五日', '出版', '。']","(1, 2)","(5, 6)"
0.0,祺瑞,《临时约法》,"['在', '讨袁', '战争', '爆发', '后', '，', '一直', '逗留', '上海', '的', '孙中山', '，', '看到', '“', '张勋', '虽', '败', '，', '而', '段', '祺瑞', '等', '以假共和易', '真', '复辟', '”', '，', '提出', '打倒', '假', '共和', '、', '建设', '真', '共和', '的', '主张', '，', '号召', '恢复', '《临时约法》', '和', '国会', '。']","(20, 21)","(40, 41)"
0.0,张勋,《临时约法》,"['在', '讨袁', '战争', '爆发', '后', '，', '一直', '逗留', '上海', '的', '孙中山', '，', '看到', '“', '张勋', '虽', '败', '，', '而', '段', '祺瑞', '等', '以假共和易', '真', '复辟', '”', '，', '提出', '打倒', '假', '共和', '、', '建设', '真', '共和', '的', '主张', '，', '号召', '恢复', '《临时约法》', '和', '国会', '。']","(14, 15)","(40, 41)"
-0.6989700043360189,李,《东方杂志》,"['①', '李', '三', '无', '：', '《宪法问题与中国》', '，', '《东方杂志》', '第十九', '卷', '第二十一', '号', '，', '一九二二年', '十一月', '十日', '出版', '。']","(1, 2)","(7, 8)"
0.0,列宁,《民族和殖民地问题提纲初稿》,"['列宁', '在', '会前', '写', '了', '《民族和殖民地问题提纲初稿》', '，', '还', '代表', '民族', '和', '殖民地', '问题', '委员会', '向', '大会', '作', '了', '报告', '。']","(0, 1)","(5, 6)"
0.0,蔡和森,《马克思学说与中国无产阶级》,"['②', '蔡和森', '：', '《马克思学说与中国无产阶级》', '（', '一九二一年', '二月', '）', '，', '《新青年》', '第九', '卷', '第四', '号', '，', '一九二一年', '八月', '一日', '出版', '。']","(1, 2)","(3, 4)"
0.0,张东荪,《时事新报》,"['以后', '，', '张东荪', '等', '又', '在', '《时事新报》', '和', '《改造》', '月刊', '的', '“', '社会主义', '研究', '”', '专栏', '中', '，', '连续', '发表', '文章', '攻击', '科学', '社会主义', '。']","(2, 3)","(6, 7)"
0.0,胡适,《再论问题与主义》,"['李大钊', '在', '看到', '胡适', '的', '文章', '以后', '，', '写', '了', '《再论问题与主义》', '一', '文', '，', '发表', '在', '八月', '十七日', '出版', '的', '《每周评论》', '上', '。']","(3, 4)","(10, 11)"
0.30102999566398114,胡适,《联省自治与军阀割据》,"['①', '胡适', '：', '《联省自治与军阀割据》', '，', '《努力周报》', '第十九', '期', '，', '一九二二年', '九月', '十日', '出版', '。']","(1, 2)","(3, 4)"
0.0,张东荪,《复张东荪书论社会主义运动》,"['其中', '张东荪', '的', '《现在与将来》', '和', '梁启超', '的', '《复张东荪书论社会主义运动》', '，', '是', '有', '代表性', '的', '两', '篇', '。']","(1, 2)","(7, 8)"
0.0,李大钊,《再论问题与主义》,"['李大钊', '在', '看到', '胡适', '的', '文章', '以后', '，', '写', '了', '《再论问题与主义》', '一', '文', '，', '发表', '在', '八月', '十七日', '出版', '的', '《每周评论》', '上', '。']","(0, 1)","(10, 11)"
-0.4,马克思,《鲍尔雪佛克之排斥与要求》,"['一九一九年', '六月', '至', '一九二○年', '五月', '，', '上海', '发行', '的', '报刊', '中', '有关', '马克思主义', '著作', '的', '翻译', '或', '介绍', '主要', '有', '：', '马克思', '的', '《劳动与资本》', '、', '《马氏唯物史观概要》', '、', '《鲍尔雪佛克之排斥与要求》', '（', '即', '列宁', '的', '《俄国的政党和无产阶级的任务》', '的', '节译', '）', '、', '《商品生产的性质》', '、', '《马克思传》', '、', '《科学的社会主义》', '、', '《建设中的苏维埃》', '（', '即', '列宁', '的', '《苏维埃政权的当前任务》', '的', '节译', '）', '等等', '。']","(21, 22)","(27, 28)"
0.0,和森,《向导》,"['③', '和森', '：', '《武力统一与联省自治——军阀专政与军阀割据》', '，', '《向导》', '第二', '期', '，', '一九二二年', '九月', '二十日', '出']","(1, 2)","(5, 6)"
0.0,张东荪,《改造》,"['以后', '，', '张东荪', '等', '又', '在', '《时事新报》', '和', '《改造》', '月刊', '的', '“', '社会主义', '研究', '”', '专栏', '中', '，', '连续', '发表', '文章', '攻击', '科学', '社会主义', '。']","(2, 3)","(8, 9)"
0.0,史维焕,《我国宪法应明定国民之生存权》,"['①', '史维焕', '：', '《我国宪法应明定国民之生存权》', '。']","(1, 2)","(3, 4)"
-0.4,瞿秋白,《俄乡纪程——新俄国游记》,"['①', '瞿秋白', '：', '《俄乡纪程——新俄国游记》', '，', '《瞿秋白文集》', '第一', '卷', '，', '第二', '三', '页', '。']","(1, 2)","(3, 4)"
0.0,胡适,《努力周报》,"['①', '胡适', '：', '《联省自治与军阀割据》', '，', '《努力周报》', '第十九', '期', '，', '一九二二年', '九月', '十日', '出版', '。']","(1, 2)","(5, 6)"
0.0,列宁,《马克思传》,"['一九一九年', '六月', '至', '一九二○年', '五月', '，', '上海', '发行', '的', '报刊', '中', '有关', '马克思主义', '著作', '的', '翻译', '或', '介绍', '主要', '有', '：', '马克思', '的', '《劳动与资本》', '、', '《马氏唯物史观概要》', '、', '《鲍尔雪佛克之排斥与要求》', '（', '即', '列宁', '的', '《俄国的政党和无产阶级的任务》', '的', '节译', '）', '、', '《商品生产的性质》', '、', '《马克思传》', '、', '《科学的社会主义》', '、', '《建设中的苏维埃》', '（', '即', '列宁', '的', '《苏维埃政权的当前任务》', '的', '节译', '）', '等等', '。']","(30, 31)","(39, 40)"
-0.4,克伦斯基,《民国日报》,"['革命', '爆发', '后', '的', '第三', '天', '，', '十一月', '十日', '，', '上海', '《民国日报》', '就', '在', '要闻', '专栏', '内', '，', '以', '《突如其来之俄国大政变》', '为', '题', '，', '报道', '了', '“', '彼得格勒', '戍军', '与', '劳动', '社会', '已', '推倒', '克伦斯基', '政府', '”', '的', '消息', '。']","(33, 34)","(11, 12)"
-0.4,恩格斯,《社会主义从空想到科学的发展》,"['不久', '，', '恩格斯', '的', '《社会主义从空想到科学的发展》', '、', '列宁', '的', '《国家与革命》', '也', '相继', '翻译', '出版', '。']","(2, 3)","(4, 5)"
0.47712125471966244,田汉,《获虎之夜》,"['田汉', '的', '《获虎之夜》', '（', '一九二四年', '初', '）', '，', '是', '他', '早期', '创作', '的', '较', '好', '作品', '。']","(0, 1)","(2, 3)"
0.30102999566398114,李大钊,《物质变动与道德变动》,"['一九一九年', '十二月', '，', '李大钊', '在', '《新潮》', '二卷二号', '上', '发表', '的', '《物质变动与道德变动》', '一', '文', '，', '用', '马克思主义', '的', '唯物史观', '阐明', '了', '道德', '变动', '与', '物质', '变动', '的', '关系', '。']","(3, 4)","(10, 11)"
-0.4,马克思,《共产党宣言》,"['《国民》', '杂志', '从', '一九一九年', '十月', '后', '也', '开始', '刊登', '《共产党宣言》', '等', '马克思', '著作', '和', '宣传', '介绍', '社会主义', '的', '文章', '。']","(11, 12)","(9, 10)"
-0.4,吴佩孚,《我们的政治主张》,"['一九二二年', '九月', '，', '在', '吴佩孚', '支持', '下', '，', '曾', '在', '《我们的政治主张》', '上', '签名', '的', '王宠惠', '、', '罗文干', '、', '汤尔', '和', '等', '入阁', '，', '王宠惠', '为', '国务', '总理', '。']","(4, 5)","(10, 11)"
0.0,顾颉刚,《〈红楼梦〉辨》,"['顾颉刚', '在', '为', '《〈红楼梦〉辨》', '所', '作', '的', '序言', '中', '，', '提出', '了', '“', '新', '红学', '”', '这', '一', '名词', '。']","(0, 1)","(3, 4)"
0.0,陈独秀,《除三害》,"['①', '陈独秀', '：', '《除三害》', '，', '《每周评论》', '第五', '号', '，', '一九一九年', '一月', '十九日', '出版', '。']","(1, 2)","(3, 4)"
0.0,李达,《马克思派社会主义》,"['①', '李达', '：', '《马克思派社会主义》', '，', '《新青年》', '九卷二号', '，', '一九二一年', '六月', '出版', '。']","(1, 2)","(3, 4)"
0.0,毛泽东,《矛盾论》,"['②', '毛泽东', '：', '《矛盾论》', '，', '《毛泽东选集》', '，', '第二', '九', '○', '页', '。']","(1, 2)","(3, 4)"
0.0,陈独秀,《新青年》,"['②', '陈独秀', '：', '《吾人最后之觉悟》', '，', '《新青年》', '一', '卷', '六', '号', '，', '一九一六年', '二月', '十五日', '出版', '。']","(1, 2)","(5, 6)"
0.0,森,《向导》,"['①', '和', '森', '：', '《统一，借债，与国民党》', '，', '《向导》', '第一', '期', '，', '一九二二年', '九月', '十三日', '出版', '。']","(2, 3)","(6, 7)"
0.0,蔡和森,《中国的社会主义与世界的资本主义》,"['其中', '比较', '重要', '的', '有', '李达', '的', '《讨论社会主义并质梁任公》', '、', '《社会革命底商榷》', '，', '陈独秀', '的', '《社会主义批评》', '，', '李大钊', '的', '《中国的社会主义与世界的资本主义》', '，', '蔡和森', '的', '《马克思学说与中国无产阶级》', '等', '。']","(19, 20)","(17, 18)"
-0.4,恩格斯,《每周评论》,"['一九一九年', '四月', '六日', '出版', '的', '《每周评论》', '第十六', '号', '，', '摘', '译', '了', '《共产党宣言》', '中', '的', '一', '段', '，', '并', '在', '文', '前', '的', '按语', '中', '说', '：', '“', '这个', '宣言', '是', '马克思', '和', '恩格斯', '最先', '最', '重大', '的', '意见', '，', '……']","(33, 34)","(5, 6)"
