T,1,梁启超,《异哉所谓国体问题者》,"['梁启超', '的', '《异哉所谓国体问题者》', '发表', '了', '，', '蔡锷', '声称', '他', '的', '老师', '是', '个', '不', '识', '时务', '的', '书呆子', '。']","(0, 1)","(2, 3)",6.184691714670108,1.8692317197309762,3.5146805441249813
T,-1,秋瑾,《中国女报》,"['秋瑾', '曾经', '为', '她', '创办', '的', '《中国女报》', '写', '下', '这样', '的', '发刊词', '：']","(0, 1)","(6, 7)",7.021189340431315,4.0414321646802644,4.480021323331049
T,-1,陈独秀,《新青年》,"['陈独秀', '时代', '的', '《新青年》', '不复存在', '，', '但', '由此', '刊哺', '养', '大', '的', '一代', '“', '新', '青年', '”', '却', '成为', '中国', '社会', '的', '中坚', '。']","(0, 1)","(3, 4)",5.999130976451965,5.5538842397552575,5.181846445135912
T,-1,孙中山,《纽约先驱报》,"['澳大利亚', '人', '端纳', '，', '是', '一', '位', '在', '中国', '生活', '了', '很', '长', '时间', '的', '新闻记者', '，', '先后', '就职', '于', '《德臣西报》', '和', '《纽约先驱报》', '，', '他', '与', '孙中山', '相识', '很', '早', '，', '后来', '又', '当', '过', '张作霖', '和', '蒋介石', '的', '顾问', '，', '参与', '了', '中国', '近', '、', '当代史', '上', '很多', '重要', '的', '历史', '事件', '。']","(26, 27)","(22, 23)",6.6031444809230315,3.552789850192782,1.7708520116421442
T,-1,尼克松,《柳文指要》,"['该书', '出版', '后', '，', '周恩来', '则', '将', '这', '十几', '册', '厚', '的', '《柳文指要》', '赠送', '给', '了', '陪同', '尼克松', '访华', '的', '翻译', '弗里曼', '。']","(17, 18)","(12, 13)",5.932981328684258,3.51067903103221,1.462397997898956
T,-1,李氏,《民立报》,"['章氏', '先后', '主持', '过', '颇', '有', '影响', '的', '《苏报》', '、', '《国民日日报》', '、', '《民立报》', '和', '《独立周刊》', '，', '夙', '为', '李氏', '所', '景仰', '，', '李', '在', '天津', '读书', '时', '，', '曾', '担任', '过', '以', '""', '不', '偏', '不', '倚', '""', '为', '宗旨', '的', '《独立周刊》', '的', '""', '代派', '人', '""', '。']","(18, 19)","(12, 13)",6.305351584443838,4.064495426792727,2.987666264926274
T,1,孔繁霖,《五五宪草之评议》,"['孔繁霖', '编', '《五五宪草之评议》', '，', '第', '87', '~', '88', '页', '。']","(0, 1)","(2, 3)",3.7753191218294773,1.1760912590556811,0.7781512503836435
T,-1,梁启超,《新民丛报》,"['她', '结识', '了', '陶成章', '、', '鲁迅', '、', '陈公猛', '、', '黄兴', '等', '人', '，', '在', '东京', '创办', '了', '月', '出', '一', '册', '的', '《白话报》', '，', '极力', '鼓吹', '推翻', '满清', '政府', '，', '与', '梁启超', '的', '《新民丛报》', '针锋相对', '。']","(31, 32)","(33, 34)",6.184691714670108,4.222742476026601,4.3579538945863385
T,-1,唐纵,《王世杰日记》,"['公开', '的', '反对', '已经', '如此', '激烈', '，', '私下', '的', '反对', '则', '更', '无顾忌', '，', '在', '国民党', '高级', '官员', '的', '各种', '私下', '集会', '中', '，', '对', '政协', '的', '反对', '已', '蔚为', '潮流', '，', '这些', '反对', '意见', '可见', '《王世杰日记》', '、', '《徐永昌日记》', '和', '唐纵', 'BOOK1946', '年', '1月', '至', '3月', '间', '的', '有关', '叙述', '。']","(40, 41)","(36, 37)",5.089908642274491,1.6532125137753435,1.6020599913279623
T,-1,刘成禺,《大同日报》,"['刘成禺', '，', '旧金山', '《大同日报》', '主笔', '，', '他', '在', '孙中山', '到达', '伦敦', '后', '不久', '，', '将', '其', '拮据', '的', '状况', '告知', '了', '留学', '德国', '的', '湖北籍', '学生', '朱', '和', '中和', '留学', '比利时', '的', '湖北籍', '学生', '贺子才', '。']","(0, 1)","(3, 4)",5.117274610868163,5.437752147833852,1.462397997898956
T,-1,李大钊,《新青年》,"['这', '期间', '，', '李大钊', '还', '开始', '在', '陈独秀', '主编', '的', '《新青年》', '杂志', '上', '发表', '作品', '（', '他', '与', '陈', '的', '交往', '也', '始', '于', '留学', '日本', '期间', '）', '。']","(3, 4)","(10, 11)",5.170264649807219,5.5538842397552575,4.726735357064244
T,-1,孙文,《民立报》,"['《民立报》', '转', '民国', '政府', '鉴：文', '（', '孙文', '）', '已', '循途', '东', '归', '，', '自', '美', '徂', '欧', '，', '皆', '密晤', '要', '人', '，', '中立', '之', '约', '甚固', '。']","(6, 7)","(0, 1)",5.8095603879595235,4.064495426792727,3.9365640051352657
T,-1,孙中山,《大陆报》,"['孙中山', '在', '回答', '《大陆报》', '的', '采访', '时', '说', '，', '“', '吾', '此次', '回国', '，', '未', '带', '金钱', '，', '所', '带者', '精神', '而已', '。', '”']","(0, 1)","(3, 4)",6.6031444809230315,3.924847632975537,3.8414220444023592
T,-1,章士钊,《青岛晚报》,"['随后', '，', '我', '供职', '的', '《青岛晚报》', '上', '连载', '了', '十几', '篇', '关于', '章士钊', '与', '毛泽东', '的', '故事', '。']","(12, 13)","(5, 6)",5.315972443492825,5.834421339544144,0.6020599913279623
T,1,孔繁霖,《五五宪草之评议》,"['见', '孔繁霖', '编', '《五五宪草之评议》', '，', '第309', '~', '315', '页', '。']","(1, 2)","(3, 4)",3.7753191218294773,1.1760912590556811,0.7781512503836435
T,1,孔繁霖,《五五宪草之评议》,"['有关', '情况', '，', '请', '参阅', '孔繁霖', '编', '《五五宪草之评议》', '，', '时代', '出版社', '，', '1946', '。']","(5, 6)","(7, 8)",3.7753191218294773,1.1760912590556811,0.7781512503836435
T,-1,袁氏,《戊戌日记》,"['民国', '十五年', '（', '1926年', '）', '2月', '发表', '在', '上海', '《申报》', '上', '的', '袁氏', '《戊戌日记》', '里', '，', '是', '这样', '写', '的', '：', '（', '初三日', '晚', '）', '正', '在', '内室', '秉', '烛', '拟', '疏稿', '（', '为', '给', '皇上', '写', '奏折', '在', '思考', '）', '，', '忽', '闻', '外室', '有人', '声', '，', '阍人', '（', '看门人', '）', '持', '名片', '来', '，', '称', '“', '有', '谭', '大人', '有', '要', '公', '来', '见', '，', '不候', '传请', '，', '已', '下车', '至', '客堂', '”', '。']","(12, 13)","(13, 14)",5.557508404935797,1.9030899869919433,1.301029995663981
T,1,恩格斯,《英国工人阶级状况》,"['一八九二年', '恩格斯', '为', '《英国工人阶级状况》', '德文版', '所', '写', '的', '序言', '里', '有', '这样', '的', '描述', '：']","(1, 2)","(3, 4)",6.387390004328235,4.7332052926568124,4.619103770272466
T,-1,高晨,《新民晚报》,"['还', '一', '次', '是', '2000年', '1月', '8日', '，', '那天', '是', '周恩来', '先生', '的', '忌日', '，', '我', '恰巧', '在', '上海', '半晌无事', '，', '便', '请', '《新民晚报》', '的', '高晨', '陪', '我', '去', '看', '“', '周', '公馆', '”', '。']","(25, 26)","(23, 24)",5.103807140584083,5.206828573504726,0.30102999566398114
T,-1,梁启超,《新民丛报》,"['论战', '的', '一', '方', '以', '《新民丛报》', '为', '阵地', '，', '梁启超', '一', '人', '独笔', '，', '几', '近', '孤军', '奋战', '；']","(9, 10)","(5, 6)",6.184691714670108,4.222742476026601,4.3579538945863385
T,-1,孙中山,《镜海丛报》,"['澳门', '《镜海丛报》', '这样', '描述', '了', '孙中山', '医治', '病例', '的', '神奇', '：', '“', '陈宇', '，', '香山人', '，', '六十一', '岁', '，', '患沙淋', '八', '年', '矣', '，', '辛楚', '殊常', '，', '顷', '在', '医院', '，', '为', '孙', '医生', '割治', '，', '旬日', '便', '痊', '，', '精健', '倍昔', '。']","(5, 6)","(1, 2)",6.6031444809230315,1.7634279935629371,3.243286146083446
T,1,梁漱溟,《忆往谈旧录》,"['（', '梁漱溟', '：', '《忆往谈旧录》', '，', '中国', '文史', '出版社', '，', '1987', '，', '第244', '页', '）', '甚', '而', '接近', '国民党', '的', '青年党', '领袖', '曾', '琦', '也', '曾', '表示', '，', '他们', '一贯', '主张', '中央政府', '采用', '责任', '内阁制', '，', '但', '既然', '是', '大多数', '协议', '，', '青年', '党', '为', '求', '和谐', '起见', '，', '愿意', '放弃', '其', '主张', '，', '同意', '大家', '意见', '。']","(1, 2)","(3, 4)",5.44715958239117,1.851258348719075,3.7227161674884948
T,1,章太炎,《驳康有为论革命书》,"['一九', 'O', '三', '年', '五月', '，', '章太炎', '写', '出', '《驳康有为论革命书》', '。']","(6, 7)","(9, 10)",5.51054635061961,3.8603979051273125,3.911743377855931
T,-1,朱志敏,《李大钊传》,"['据', '朱志敏', '先生', '的', '《李大钊传》', '中', '披露', '，', '民国', '十三年', '（', '1924年', '）', '3月', '，', '北大', '举行', '二十五', '周年', '校庆', '活动', '时', '搞', '过', '一', '项', '民意测验', '，', '其中', '一个', '问题', '：', '""', '你', '心目', '中', '，', '国内', '或', '世界', '大人物', '是', '哪', '几', '位', '？']","(1, 2)","(4, 5)",5.367357784946834,3.4900990050633043,1.6334684555795864
T,-1,陈钢,《那随风飘去的岁月》,"['1998年', '5月', '，', '章含', '之', '携', '她', '的', '第二', '本', '自传体', '著作', '《那随风飘去的岁月》', '，', '与', '演员', '秦怡', '、', '作曲家', '陈钢', '一道', '来', '青岛', '签名', '售书', '，', '我', '与', '她', '曾', '在', '青岛', '香格里拉', '大', '饭店', '有', '过', '浅谈', '。']","(19, 20)","(12, 13)",5.453319869250268,4.2330215069876935,0.0
T,-1,孙中山,《资本论》,"['坐', '在', '大', '英', '博物馆', '里', '的', '孙中山', '，', '不', '可能', '不', '接触', '《资本论》', '的', '思想', '体系', '，', '只不过', '英国', '的', '资产阶级', '理论家', '为', '抵消', '马克思', '的', '影响', '，', '制造', '了', '各种各样', '的', '社会主义', '学说', '，', '使', '“', '社会主义', '”', '成为', '当时', '最', '时髦', '的', '政治', '词汇', '。']","(7, 8)","(13, 14)",6.6031444809230315,5.758912649007909,1.8808135922807911
T,-1,孙,《三十三年之梦》,"['章士钊', '得到', '日本', '友人', '宫崎', '寅藏', '（', '自', '号', '""', '白浪庵', '滔天', '""', '）', '写', '的', '一', '本', '介绍', '孙', '先生', '革命', '活动', '的', '书', '《三十三年之梦》', '后', '，', '立即', '着手', '翻译', '并', '向', '国人', '强力', '推介', '：', '""', '谈兴', '中国', '者', '，', '不可', '脱离', ""'"", '孙逸仙', ""'"", '三', '字', '。']","(19, 20)","(25, 26)",7.387389844137682,4.620146469584659,4.625322742178174
T,-1,孙中山,《德臣西报》,"['澳大利亚', '人', '端纳', '，', '是', '一', '位', '在', '中国', '生活', '了', '很', '长', '时间', '的', '新闻记者', '，', '先后', '就职', '于', '《德臣西报》', '和', '《纽约先驱报》', '，', '他', '与', '孙中山', '相识', '很', '早', '，', '后来', '又', '当', '过', '张作霖', '和', '蒋介石', '的', '顾问', '，', '参与', '了', '中国', '近', '、', '当代史', '上', '很多', '重要', '的', '历史', '事件', '。']","(26, 27)","(20, 21)",6.6031444809230315,1.6434526764861872,1.380211241711606
T,-1,袁静雪,《顺天时报》,"['袁静雪', '无意', '发现', '包', '蚕豆', '的', '《顺天时报》', '竟然', '与', '自家', '的', '《顺天时报》', '完全', '不', '一样', '！']","(0, 1)","(6, 7)",4.845724213278845,3.962889987391791,3.767971721381618
T,-1,李大钊,《晨钟报》,"['李大钊', '因', '不', '愿', '在', '汤', '的', '《晨钟报》', '上', '刊发', '攻讦孙', '的', '文章', '，', '故', '辞去', '编辑', '主任', '一', '职', '，', '转投孙', '的', '旗', '下', '，', '和', '同样', '热中', '于', '宪政', '的', '同窗', '白坚武', '等', '人', '创办', '了', '时政', '期刊', '《宪法公言》', '。']","(0, 1)","(7, 8)",5.170264649807219,3.9638350307021475,4.340463945185634
T,-1,孙中山,《大同日报》,"['刘成禺', '，', '旧金山', '《大同日报》', '主笔', '，', '他', '在', '孙中山', '到达', '伦敦', '后', '不久', '，', '将', '其', '拮据', '的', '状况', '告知', '了', '留学', '德国', '的', '湖北籍', '学生', '朱', '和', '中和', '留学', '比利时', '的', '湖北籍', '学生', '贺子才', '。']","(8, 9)","(3, 4)",6.6031444809230315,5.437752147833852,1.6532125137753435
T,1,马克思,《资本论》,"['马克思', '颠覆', '资本主义', '制度', '的', '经典', '著作', '《资本论》', '，', '早', '在', '一八九四年', '就', '在', '中国', '文人', '热捧', '的', '《万国公报》', '上', '开始', '刊载', '。']","(0, 1)","(7, 8)",7.247973290898217,5.758912649007909,5.8992737349773865
T,-1,孙中山,《民国日报》,"['接着', '，', '孙中山', '的', '《第二次讨袁宣言》', '在', '上海', '《民国日报》', '上', '发表', '。']","(2, 3)","(7, 8)",6.6031444809230315,4.298874899704699,3.6619072927660206
T,-1,王耀武,《文史资料选辑》,"['王耀武', '：', '《莱芜蒋军被歼记》', '，', '《文史资料选辑》', '第8', '辑', '，', '第129', '页', '。']","(0, 1)","(4, 5)",5.1931273822845245,4.8970825075405955,1.3617278360175928
T,-1,秋瑾,《大公报》,"['上海', '《大公报》', '报道', '了', '秋瑾', '被捕', '的', '过程', '：']","(4, 5)","(1, 2)",7.021189340431315,5.22531186680437,3.4549972173094594
T,1,孙元良,《亿万光年中的一瞬》,"['孙元良', '：', '《亿万光年中的一瞬》', '，', '第286', '页', '。']","(0, 1)","(2, 3)",5.301032167130962,1.4913616938342726,1.556302500767287
T,1,孔繁霖,《五五宪草之评议》,"['孔繁霖', '编', '《五五宪草之评议》', '；']","(0, 1)","(2, 3)",3.7753191218294773,1.1760912590556811,0.7781512503836435
T,-1,陈独秀,《新青年》,"['最后', '，', '毛泽东', '从', '床沿', '上', '站', '起来', '发言', '，', '他', '只', '说', '了', '几', '句', '，', '我', '忘记', '了', '说', '的', '甚', '主编', '《新青年》', '时', '的', '陈独秀']","(27, 28)","(24, 25)",5.999130976451965,5.5538842397552575,5.181846445135912
T,1,屈原,《离骚》,"['仲尼', '厄', '而', '作', '《春秋》', '，', '屈原', '放逐', '乃', '有', '《离骚》', '。']","(6, 7)","(10, 11)",6.450249262324468,5.788169078460594,5.79239238997266
F,-1,梁启超,《开明专制论》,"['梁启超', '发表', '了', '《开明专制论》', '，', '着重', '阐述', '了', '中国', '不', '能', '实行', '共和', '立宪', '的', '六', '大', '原因', '：']","(0, 1)","(3, 4)",6.184691714670108,3.9036867317365025,3.628491104967123
T,-1,陈独秀,《安徽俗话报》,"['次年', '，', '潜回', '安徽', '芜湖', '创办', '了', '影响', '极大', '的', '《安徽俗话报》', '的', '陈独秀', '又', '来', '上海', '，', '这', '次', '是', '参与', '“', '暗杀团', '”', '活动', '。']","(12, 13)","(10, 11)",5.999130976451965,3.6191977157929474,4.359854446750358
T,-1,徐世昌,《说文解字》,"['所以', '徐世昌', '又', '引经据典', '：', '“', '《说文解字》', '中', '，', '陵', '与', '林', '可', '相互', '借用', '，', '避陵', '之', '嫌', '，', '却', '有陵', '之', '实', '，', '就', '称', '袁公林', '，', '如何', '？', '”']","(1, 2)","(6, 7)",5.2455151353894225,5.654177504835832,1.2552725051033058
T,-1,王冶秋,《人民日报》,"['谜底', '是', '这样', '揭露', '给', '世人', '的', '——', '1978年', '7月', '30日', '，', '曾', '长期', '在', '周恩来', '身边', '工作', '的', '国家', '文物局', '局长', '王冶秋', '，', '在', '中共中央', '机关报', '《人民日报》', '上', '撰文', '回忆', '前年', '谢世', '的', '周恩来', '。']","(22, 23)","(27, 28)",5.2552749178437255,6.334453952213144,1.8195439355418683
F,1,瞿秋白,《多余的话》,"['瞿秋白', '不', '就', '因', '遗书', '《多余的话》', '而', '被', '掘', '了', '在', '八宝山', '的', '墓', '吗', '？']","(0, 1)","(5, 6)",5.451787970131055,4.534038804539547,4.413316531884265
T,-1,袁世凯,《中华民国临时约法》,"['在', '目睹', '了', '袁世凯', '废除', '《中华民国临时约法》', '而', '出台', '了', '一个', '由', '他', '制定', '的', '《中华民国约法》', '后', '，', '梁启超', '又', '提出', '辞去', '币制局', '总裁', '的', '职务', '。']","(3, 4)","(5, 6)",6.332438661912991,5.123854906326854,4.605315822545419
T,1,张国焘,《我的回忆》,"['当年', '的', '北大', '学生', '领袖', '张国焘', '在', '《我的回忆》', '中', '即', '有', '一', '段', '详细', '的', '记载', '：']","(5, 6)","(7, 8)",4.876223615745822,4.450264508559851,3.8915932043489647
T,-1,仲尼,《春秋》,"['仲尼', '厄', '而', '作', '《春秋》', '，', '屈原', '放逐', '乃', '有', '《离骚》', '。']","(0, 1)","(4, 5)",5.941014741178917,6.3636121678983715,5.176094154342576
T,1,张国焘,《我的回忆》,"['时任', '政治局', '委员', '、', '陕甘宁', '边区', '政府', '代', '主席', '的', '张国焘', '晚年', '在', '《我的回忆》', '中', '，', '记', '下', '了', '他', '叛逃', '国民党', '前', '参加', '的', '最后', '一', '次', '中共', '高层', '会议', '的', '情景', '：']","(10, 11)","(13, 14)",4.876223615745822,4.450264508559851,3.8915932043489647
F,-1,邹容,《驳康有为论革命书》,"['更为', '严重', '的', '是', '，', '《苏报》', '连载', '了', '邹容', '的', '《革命军》', '和', '章太炎', '的', '《驳康有为论革命书》', '，', '二者', '反满', '措辞', '之', '激扬', '可谓', '史无前例', '：']","(8, 9)","(14, 15)",5.4166421712986255,3.8603979051273125,3.9740970037941303
T,-1,唐纵,《徐永昌日记》,"['公开', '的', '反对', '已经', '如此', '激烈', '，', '私下', '的', '反对', '则', '更', '无顾忌', '，', '在', '国民党', '高级', '官员', '的', '各种', '私下', '集会', '中', '，', '对', '政协', '的', '反对', '已', '蔚为', '潮流', '，', '这些', '反对', '意见', '可见', '《王世杰日记》', '、', '《徐永昌日记》', '和', '唐纵', 'BOOK1946', '年', '1月', '至', '3月', '间', '的', '有关', '叙述', '。']","(40, 41)","(38, 39)",5.089908642274491,1.6812412373755872,1.6532125137753435
T,-1,秦怡,《那随风飘去的岁月》,"['1998年', '5月', '，', '章含', '之', '携', '她', '的', '第二', '本', '自传体', '著作', '《那随风飘去的岁月》', '，', '与', '演员', '秦怡', '、', '作曲家', '陈钢', '一道', '来', '青岛', '签名', '售书', '，', '我', '与', '她', '曾', '在', '青岛', '香格里拉', '大', '饭店', '有', '过', '浅谈', '。']","(16, 17)","(12, 13)",6.444044952139084,4.2330215069876935,0.0
T,-1,章太炎,《红楼梦》,"['不料', '，', '某', '天', '他', '的', '结盟', '大哥', '章太炎', '突然', '告诉', '他', '：', '《红楼梦》', '中', '贾琏', '之', '妾', '就', '叫', '秋桐', '，', '你', '怎么', '能', '拿', '风流', '的', '贾二爷', '小', '老婆', '的', '名字', '作', '自己', '的', '笔名', '？']","(8, 9)","(13, 14)",5.51054635061961,6.608526140546265,1.8864907251724818
T,-1,陈宝国,《红岩》,"['恰', '在', '我', '思索', '着', '八十', '多', '年', '前', '这些', '掌故', '的', '真伪', '的', '时候', '，', '妻', '在', '另', '一', '间', '屋', '看', '宋春丽', '和', '陈宝国', '等', '人', '主演', '的', '电视剧', '《红岩》', '，', '而且', '正', '看到', '了', '不', '敢', '看', '下去', '的', '情节', '：', '国民党', '军统局', '的', '看守所', '""', '渣滓洞', '""', '里', '，', '审讯者', '丧尽人性', '地', '把', '竹签', '扎', '进', '了', '江姐', '的', '手指尖', '上', '。']","(25, 26)","(31, 32)",5.780318032362575,5.503792044479755,1.9084850188786497
T,-1,陈独秀,《新青年》,"['这', '期间', '，', '李大钊', '还', '开始', '在', '陈独秀', '主编', '的', '《新青年》', '杂志', '上', '发表', '作品', '（', '他', '与', '陈', '的', '交往', '也', '始', '于', '留学', '日本', '期间', '）', '。']","(7, 8)","(10, 11)",5.999130976451965,5.5538842397552575,5.181846445135912
T,1,章太炎,《驳康有为论革命书》,"['更为', '严重', '的', '是', '，', '《苏报》', '连载', '了', '邹容', '的', '《革命军》', '和', '章太炎', '的', '《驳康有为论革命书》', '，', '二者', '反满', '措辞', '之', '激扬', '可谓', '史无前例', '：']","(12, 13)","(14, 15)",5.51054635061961,3.8603979051273125,3.911743377855931
T,-1,梁启超,《开明专制论》,"['梁启超', '在', '发表', '《开明专制论》', '后', '门前', '叫阵', '：', '“', '以上', '所', '驳', '，', '吾', '欲', '求', '著者', '之', '答辩', '，', '若', '不', '能', '答辩', '，', '则', '请', '取消', '前', '说', '可', '也', '。', '”']","(0, 1)","(3, 4)",6.184691714670108,3.9036867317365025,3.628491104967123
T,-1,列宁,《真理报》,"['俄国', '的', '《真理报》', '刊登', '了', '列宁', '的', '文章', '，', '题目', '是', '《中华民国的巨大胜利》', '，', '列宁', '认为', '孙中山', '成功', '访问', '日本', '证明', '中华民国', '的', '国际', '地位', '得到', '了', '提升', '：']","(5, 6)","(2, 3)",6.454845012392512,4.4785809237422765,4.267195203145967
T,-1,贾二,《红楼梦》,"['章太炎', '想', '了', '半天', '说', '的', '笑话', '是', '：', '“', '吾', '人', '读', '《红楼梦》', '，', '于', '贾二', '老爷', '笑话', '时', '，', '仿佛', '近', '之', '。', '”']","(16, 17)","(13, 14)",5.4183029489291075,6.608526140546265,4.198684573077143
T,-1,孙中山,《文汇报》,"['所以', '，', '正式', '解职', '后', '，', '孙中山', '到达', '上海', '，', '在', '回答', '《文汇报》', '记者', '提问', '时', '，', '他', '再次', '表示', '如今', '政治', '革命', '已', '告一段落', '，', '他', '将', '用', '和平', '的', '办法', '“', '发起', '一', '更', '巨大', '之', '社会', '革命', '”', '。']","(6, 7)","(12, 13)",6.6031444809230315,5.206828573504726,1.7403626894942439
T,-1,夏衍,《人民日报》,"['在', '1982年', '11月', '23日', '的', '《人民日报》', '上', '，', '有', '夏衍', '怀念', '刚', '被', '中共中央', '平反', '昭雪', '的', '潘汉年', '的', '文章', '，', '其中', '有', '这样', '一', '段', '文字', '说', '到', '了', '杨度', '：', '1931年', '党', '的', '六', '届', '四中全会', '之后', '不久', '，', '……']","(9, 10)","(5, 6)",5.252855457199272,6.334453952213144,1.9590413923210932
T,-1,屈原,《春秋》,"['仲尼', '厄', '而', '作', '《春秋》', '，', '屈原', '放逐', '乃', '有', '《离骚》', '。']","(6, 7)","(4, 5)",6.450249262324468,6.3636121678983715,5.029387836493177
T,-1,孙中山,《中华民国临时约法》,"['第二', '天', '，', '三月', '十一日', '，', '孙中山', '在', '南京', '颁布', '了', '《中华民国临时约法》', '。']","(6, 7)","(11, 12)",6.6031444809230315,5.123854906326854,4.917510760965559
T,1,王禹廷,《胡琏评传》,"['王禹廷', '：', '《胡琏评传》', '，', '台北', '，', '传记', '文学', '出版社', '，', '1985', '，', '第57', '页', '。']","(0, 1)","(2, 3)",1.4771212547196624,1.301029995663981,1.0
T,-1,秋桐,《红楼梦》,"['不料', '，', '某', '天', '他', '的', '结盟', '大哥', '章太炎', '突然', '告诉', '他', '：', '《红楼梦》', '中', '贾琏', '之', '妾', '就', '叫', '秋桐', '，', '你', '怎么', '能', '拿', '风流', '的', '贾二爷', '小', '老婆', '的', '名字', '作', '自己', '的', '笔名', '？']","(20, 21)","(13, 14)",5.3521844483047705,6.608526140546265,4.626350634262713
T,-1,叶青,《政治协商会议之检讨》,"['叶青', '：', '《政治协商会议决议之检讨》', '，', '李旭编', '《政治协商会议之检讨》', '，', '第179', '页', '。']","(0, 1)","(5, 6)",5.907949058440718,1.8325089127062362,0.8450980400142567
T,-1,李旭编,《政治协商会议之检讨》,"['叶青', '：', '《政治协商会议决议之检讨》', '，', '李旭编', '《政治协商会议之检讨》', '，', '第179', '页', '。']","(4, 5)","(5, 6)",1.5314789170422551,1.8325089127062362,0.30102999566398114
T,-1,李旭编,《政治协商会议之检讨》,"['参见', '李旭编', '《政治协商会议之检讨》', '，', '时代', '出版社', '，', '1946', '；']","(1, 2)","(2, 3)",1.5314789170422551,1.8325089127062362,0.30102999566398114
